date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2003-07-01,0.89,,0.89,,0.96,1.07,1.3,1.66,2.48,3.06,3.56,4.54,
2003-07-02,0.87,,0.87,,0.95,1.06,1.3,1.65,2.47,3.05,3.56,4.54,
2003-07-03,0.87,,0.87,,0.95,1.07,1.32,1.69,2.55,3.15,3.67,4.64,
2003-07-07,0.9,,0.92,,0.97,1.08,1.36,1.76,2.63,3.22,3.74,4.69,
2003-07-08,0.92,,0.92,,0.96,1.09,1.39,1.79,2.65,3.23,3.75,4.71,
2003-07-09,0.9,,0.9,,0.95,1.09,1.37,1.77,2.63,3.21,3.73,4.69,
2003-07-10,0.89,,0.89,,0.95,1.07,1.33,1.72,2.59,3.17,3.7,4.68,
2003-07-11,0.89,,0.89,,0.95,1.06,1.29,1.67,2.52,3.12,3.66,4.65,
2003-07-14,0.88,,0.91,,0.96,1.07,1.35,1.74,2.6,3.2,3.74,4.74,
2003-07-15,0.88,,0.92,,0.97,1.1,1.45,1.89,2.81,3.4,3.94,4.91,
2003-07-16,0.85,,0.91,,0.97,1.12,1.49,1.94,2.87,3.44,3.97,4.91,
2003-07-17,0.84,,0.9,,0.96,1.11,1.47,1.93,2.88,3.45,3.98,4.92,
2003-07-18,0.84,,0.91,,0.96,1.12,1.51,1.98,2.93,3.49,4.0,4.93,
2003-07-21,0.86,,0.93,,0.99,1.17,1.61,2.11,3.1,3.67,4.19,5.09,
2003-07-22,0.89,,0.93,,0.97,1.12,1.57,2.1,3.07,3.64,4.17,5.07,
2003-07-23,0.9,,0.93,,0.97,1.11,1.54,2.04,3.04,3.6,4.12,5.04,
2003-07-24,0.91,,0.93,,0.98,1.13,1.54,2.05,3.08,3.66,4.2,5.12,
2003-07-25,0.92,,0.93,,0.98,1.13,1.52,2.06,3.1,3.69,4.22,5.15,
2003-07-28,0.97,,0.97,,1.01,1.17,1.61,2.17,3.21,3.79,4.31,5.23,
2003-07-29,0.99,,0.99,,1.01,1.17,1.67,2.26,3.33,3.9,4.42,5.33,
2003-07-30,0.94,,0.98,,1.01,1.17,1.64,2.21,3.27,3.85,4.34,5.27,
2003-07-31,0.91,,0.96,,1.02,1.28,1.8,2.33,3.38,3.98,4.49,5.43,
