date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2012-11-01,0.06,,0.09,,0.15,0.18,0.3,0.38,0.73,1.16,1.75,2.5,2.89
2012-11-02,0.08,,0.09,,0.15,0.19,0.28,0.38,0.73,1.16,1.75,2.51,2.91
2012-11-05,0.09,,0.11,,0.15,0.19,0.28,0.38,0.7,1.13,1.72,2.47,2.88
2012-11-06,0.12,,0.1,,0.15,0.19,0.3,0.41,0.75,1.19,1.78,2.52,2.92
2012-11-07,0.12,,0.1,,0.14,0.18,0.27,0.36,0.67,1.08,1.68,2.42,2.83
2012-11-08,0.13,,0.1,,0.15,0.2,0.27,0.35,0.65,1.04,1.62,2.35,2.77
2012-11-09,0.13,,0.09,,0.15,0.18,0.27,0.35,0.65,1.04,1.61,2.34,2.75
2012-11-13,0.12,,0.11,,0.15,0.18,0.27,0.33,0.63,1.02,1.59,2.31,2.72
2012-11-14,0.15,,0.1,,0.15,0.18,0.25,0.33,0.63,1.03,1.59,2.31,2.73
2012-11-15,0.13,,0.08,,0.14,0.17,0.24,0.32,0.62,1.02,1.58,2.3,2.72
2012-11-16,0.07,,0.06,,0.13,0.16,0.24,0.32,0.62,1.01,1.58,2.31,2.73
2012-11-19,0.06,,0.09,,0.14,0.16,0.25,0.33,0.64,1.04,1.61,2.34,2.76
2012-11-20,0.15,,0.08,,0.14,0.16,0.27,0.36,0.67,1.09,1.66,2.4,2.82
2012-11-21,0.17,,0.1,,0.14,0.17,0.27,0.37,0.69,1.11,1.69,2.42,2.83
2012-11-23,0.16,,0.1,,0.14,0.19,0.29,0.37,0.7,1.12,1.7,2.42,2.83
2012-11-26,0.14,,0.1,,0.15,0.17,0.27,0.36,0.68,1.09,1.66,2.39,2.8
2012-11-27,0.17,,0.1,,0.15,0.18,0.27,0.36,0.66,1.07,1.64,2.38,2.79
2012-11-28,0.17,,0.1,,0.14,0.18,0.27,0.35,0.64,1.05,1.63,2.36,2.79
2012-11-29,0.16,,0.09,,0.15,0.18,0.25,0.35,0.63,1.04,1.62,2.37,2.79
2012-11-30,0.11,,0.08,,0.13,0.18,0.25,0.34,0.61,1.04,1.62,2.37,2.81
