date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2012-10-01,0.05,,0.09,,0.14,0.17,0.25,0.31,0.62,1.04,1.64,2.41,2.81
2012-10-02,0.09,,0.09,,0.14,0.16,0.23,0.31,0.61,1.03,1.64,2.41,2.81
2012-10-03,0.09,,0.09,,0.14,0.16,0.23,0.31,0.61,1.02,1.64,2.42,2.82
2012-10-04,0.1,,0.1,,0.14,0.18,0.23,0.32,0.63,1.07,1.7,2.48,2.89
2012-10-05,0.1,,0.11,,0.15,0.18,0.27,0.34,0.67,1.12,1.75,2.55,2.96
2012-10-09,0.11,,0.1,,0.15,0.18,0.25,0.35,0.67,1.11,1.74,2.52,2.93
2012-10-10,0.12,,0.1,,0.15,0.18,0.27,0.35,0.66,1.09,1.72,2.48,2.89
2012-10-11,0.12,,0.1,,0.14,0.18,0.28,0.34,0.67,1.09,1.7,2.45,2.86
2012-10-12,0.12,,0.11,,0.15,0.18,0.27,0.34,0.67,1.09,1.69,2.44,2.83
2012-10-15,0.1,,0.11,,0.15,0.19,0.27,0.34,0.67,1.09,1.7,2.45,2.85
2012-10-16,0.13,,0.09,,0.15,0.18,0.27,0.36,0.7,1.15,1.75,2.51,2.91
2012-10-17,0.13,,0.11,,0.15,0.18,0.3,0.41,0.78,1.24,1.83,2.6,2.98
2012-10-18,0.12,,0.1,,0.15,0.18,0.29,0.41,0.79,1.26,1.86,2.63,3.02
2012-10-19,0.11,,0.1,,0.14,0.18,0.3,0.41,0.77,1.21,1.79,2.55,2.94
2012-10-22,0.1,,0.1,,0.15,0.19,0.32,0.42,0.79,1.25,1.83,2.57,2.95
2012-10-23,0.11,,0.11,,0.15,0.18,0.29,0.41,0.77,1.21,1.79,2.53,2.91
2012-10-24,0.13,,0.11,,0.16,0.18,0.29,0.4,0.76,1.21,1.8,2.55,2.93
2012-10-25,0.13,,0.11,,0.16,0.19,0.31,0.43,0.82,1.28,1.86,2.6,2.98
2012-10-26,0.12,,0.12,,0.15,0.19,0.3,0.41,0.76,1.2,1.78,2.53,2.92
2012-10-29,0.13,,0.14,,0.16,0.18,0.3,0.4,0.74,1.16,1.74,2.48,2.87
2012-10-31,0.09,,0.11,,0.16,0.18,0.3,0.38,0.72,1.14,1.72,2.46,2.85
