date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2007-07-02,4.55,,4.95,,5.02,4.97,4.86,4.86,4.9,4.93,5.0,5.18,5.09
2007-07-03,4.77,,4.95,,5.02,4.98,4.89,4.9,4.95,4.99,5.05,5.22,5.14
2007-07-05,4.76,,4.95,,5.03,5.02,4.99,5.0,5.05,5.1,5.16,5.32,5.24
2007-07-06,4.71,,4.95,,5.01,5.0,4.99,5.02,5.1,5.14,5.19,5.36,5.28
2007-07-09,4.68,,4.97,,5.05,5.03,4.97,5.0,5.07,5.11,5.16,5.32,5.25
2007-07-10,4.74,,4.95,,5.03,4.97,4.85,4.87,4.93,4.97,5.03,5.21,5.14
2007-07-11,4.73,,4.95,,5.04,4.99,4.89,4.9,4.98,5.02,5.09,5.26,5.18
2007-07-12,4.73,,4.97,,5.05,5.02,4.94,4.97,5.03,5.08,5.13,5.29,5.22
2007-07-13,4.72,,4.97,,5.05,5.01,4.94,4.95,5.01,5.05,5.11,5.27,5.19
2007-07-16,4.75,,4.98,,5.08,5.01,4.89,4.89,4.95,4.99,5.05,5.21,5.14
2007-07-17,4.77,,4.96,,5.08,5.02,4.91,4.92,4.98,5.02,5.08,5.24,5.16
2007-07-18,4.77,,4.96,,5.05,4.98,4.84,4.86,4.91,4.95,5.02,5.18,5.1
2007-07-19,4.78,,4.98,,5.06,5.0,4.87,4.88,4.94,4.98,5.04,5.2,5.12
2007-07-20,4.76,,4.97,,5.05,4.96,4.79,4.78,4.85,4.9,4.96,5.14,5.07
2007-07-23,4.88,,5.02,,5.1,5.0,4.8,4.81,4.86,4.9,4.97,5.15,5.07
2007-07-24,5.05,,5.02,,5.08,4.97,4.77,4.76,4.82,4.87,4.94,5.13,5.05
2007-07-25,5.04,,4.99,,5.05,4.95,4.74,4.74,4.8,4.85,4.92,5.12,5.04
2007-07-26,4.98,,4.92,,4.96,4.83,4.56,4.54,4.61,4.68,4.79,5.02,4.95
2007-07-27,4.89,,4.85,,4.94,4.82,4.56,4.53,4.6,4.68,4.8,5.03,4.95
2007-07-30,4.95,,4.96,,5.0,4.87,4.59,4.57,4.64,4.71,4.82,5.05,4.97
2007-07-31,5.13,,4.96,,4.99,4.85,4.56,4.55,4.6,4.67,4.78,5.0,4.92
