date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2007-08-01,5.05,,4.89,,4.96,4.82,4.56,4.53,4.6,4.66,4.76,4.99,4.9
2007-08-02,5.02,,4.89,,4.95,4.83,4.59,4.57,4.62,4.68,4.77,5.0,4.91
2007-08-03,4.94,,4.85,,4.91,4.76,4.46,4.45,4.52,4.59,4.71,4.96,4.87
2007-08-06,4.92,,4.88,,4.92,4.76,4.46,4.45,4.52,4.6,4.72,4.98,4.89
2007-08-07,5.05,,4.94,,4.98,4.84,4.56,4.55,4.6,4.66,4.77,5.01,4.92
2007-08-08,5.04,,4.95,,5.01,4.89,4.64,4.64,4.69,4.75,4.84,5.11,5.01
2007-08-09,4.7,,4.81,,4.86,4.74,4.49,4.51,4.58,4.66,4.79,5.1,5.02
2007-08-10,4.38,,4.57,,4.8,4.69,4.47,4.51,4.59,4.68,4.81,5.11,5.03
2007-08-13,4.61,,4.74,,4.9,4.75,4.46,4.49,4.57,4.65,4.78,5.09,5.01
2007-08-14,4.62,,4.64,,4.81,4.67,4.39,4.42,4.51,4.6,4.73,5.06,4.99
2007-08-15,4.18,,4.21,,4.48,4.41,4.27,4.31,4.41,4.52,4.69,5.07,5.0
2007-08-16,3.13,,3.79,,4.22,4.18,4.08,4.15,4.26,4.39,4.6,4.99,4.92
2007-08-17,3.03,,3.76,,4.19,4.19,4.18,4.25,4.35,4.47,4.68,5.06,5.0
2007-08-20,2.47,,3.12,,4.17,4.15,4.11,4.19,4.32,4.44,4.64,5.04,4.98
2007-08-21,3.17,,3.59,,4.08,4.07,4.05,4.12,4.27,4.41,4.6,5.0,4.95
2007-08-22,3.12,,3.67,,4.08,4.1,4.15,4.19,4.34,4.46,4.63,5.01,4.96
2007-08-23,3.79,,3.89,,4.19,4.19,4.2,4.24,4.36,4.47,4.62,4.98,4.93
2007-08-24,4.24,,4.24,,4.32,4.31,4.3,4.31,4.42,4.5,4.63,4.95,4.88
2007-08-27,4.74,,4.63,,4.69,4.55,4.28,4.28,4.39,4.47,4.6,4.92,4.87
2007-08-28,4.6,,4.4,,4.48,4.36,4.13,4.14,4.25,4.36,4.53,4.9,4.86
2007-08-29,4.02,,3.98,,4.3,4.24,4.14,4.19,4.31,4.41,4.57,4.93,4.88
2007-08-30,3.69,,3.84,,4.21,4.17,4.08,4.14,4.21,4.33,4.51,4.87,4.83
2007-08-31,4.02,,4.01,,4.21,4.19,4.15,4.16,4.25,4.36,4.54,4.87,4.83
