date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2007-10-01,3.52,,3.92,,4.15,4.11,4.02,4.05,4.24,4.37,4.56,4.85,4.79
2007-10-02,3.63,,3.96,,4.16,4.1,3.98,4.01,4.2,4.34,4.54,4.83,4.77
2007-10-03,3.67,,3.96,,4.16,4.11,4.02,4.07,4.24,4.37,4.55,4.85,4.79
2007-10-04,3.63,,3.96,,4.15,4.1,4.0,4.06,4.22,4.35,4.54,4.83,4.77
2007-10-05,3.58,,4.0,,4.2,4.16,4.08,4.16,4.33,4.46,4.65,4.94,4.87
2007-10-09,3.72,,4.06,,4.28,4.23,4.15,4.21,4.38,4.49,4.67,4.93,4.87
2007-10-10,3.81,,4.06,,4.27,4.23,4.15,4.21,4.37,4.49,4.65,4.93,4.86
2007-10-11,3.98,,4.12,,4.27,4.22,4.13,4.18,4.36,4.48,4.66,4.95,4.87
2007-10-12,4.12,,4.2,,4.31,4.28,4.23,4.27,4.42,4.53,4.7,4.98,4.91
2007-10-15,4.25,,4.3,,4.4,4.33,4.22,4.25,4.4,4.52,4.69,4.98,4.91
2007-10-16,4.14,,4.25,,4.33,4.26,4.12,4.17,4.34,4.47,4.66,4.97,4.9
2007-10-17,3.74,,4.01,,4.17,4.11,4.0,4.04,4.22,4.36,4.57,4.88,4.82
2007-10-18,3.21,,3.76,,4.09,4.03,3.93,3.98,4.17,4.31,4.52,4.84,4.78
2007-10-19,3.45,,3.86,,4.07,3.98,3.8,3.85,4.03,4.19,4.41,4.74,4.68
2007-10-22,3.69,,4.0,,4.15,4.05,3.85,3.88,4.08,4.21,4.42,4.73,4.68
2007-10-23,3.98,,3.98,,4.12,4.01,3.81,3.86,4.06,4.2,4.41,4.74,4.69
2007-10-24,3.83,,3.85,,4.0,3.91,3.74,3.79,3.99,4.14,4.36,4.69,4.64
2007-10-25,3.92,,3.94,,4.02,3.93,3.74,3.78,4.01,4.15,4.37,4.7,4.66
2007-10-26,3.97,,3.96,,4.05,3.96,3.77,3.79,4.04,4.19,4.41,4.73,4.68
2007-10-29,3.96,,4.01,,4.1,4.0,3.79,3.84,4.04,4.19,4.39,4.71,4.66
2007-10-30,4.03,,3.96,,4.07,3.98,3.82,3.85,4.06,4.2,4.4,4.72,4.68
2007-10-31,4.01,,3.94,,4.09,4.04,3.94,3.94,4.16,4.29,4.48,4.79,4.74
