date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2011-04-01,0.03,,0.07,,0.15,0.27,0.8,1.31,2.24,2.9,3.46,4.27,4.48
2011-04-04,0.02,,0.06,,0.13,0.24,0.77,1.24,2.2,2.86,3.45,4.27,4.49
2011-04-05,0.05,,0.07,,0.15,0.3,0.84,1.33,2.28,2.93,3.5,4.3,4.51
2011-04-06,0.03,,0.06,,0.14,0.29,0.85,1.36,2.32,2.98,3.56,4.37,4.58
2011-04-07,0.03,,0.04,,0.12,0.27,0.81,1.31,2.29,2.97,3.58,4.41,4.63
2011-04-08,0.02,,0.04,,0.12,0.27,0.83,1.34,2.31,2.99,3.59,4.41,4.63
2011-04-11,0.02,,0.05,,0.12,0.26,0.85,1.35,2.31,2.98,3.59,4.42,4.64
2011-04-12,0.02,,0.05,,0.11,0.24,0.77,1.28,2.22,2.89,3.52,4.35,4.58
2011-04-13,0.03,,0.06,,0.11,0.23,0.75,1.26,2.19,2.86,3.49,4.33,4.55
2011-04-14,0.04,,0.07,,0.13,0.25,0.77,1.27,2.23,2.88,3.51,4.32,4.53
2011-04-15,0.04,,0.07,,0.12,0.24,0.71,1.2,2.14,2.81,3.43,4.25,4.47
2011-04-18,0.03,,0.07,,0.11,0.24,0.69,1.14,2.09,2.77,3.4,4.22,4.45
2011-04-19,0.04,,0.06,,0.11,0.24,0.68,1.13,2.09,2.76,3.39,4.2,4.43
2011-04-20,0.04,,0.06,,0.11,0.24,0.69,1.17,2.15,2.81,3.43,4.24,4.47
2011-04-21,0.03,,0.06,,0.11,0.23,0.68,1.16,2.14,2.79,3.42,4.24,4.47
2011-04-25,0.03,,0.07,,0.12,0.23,0.67,1.13,2.1,2.76,3.39,4.22,4.46
2011-04-26,0.02,,0.07,,0.11,0.22,0.65,1.09,2.05,2.71,3.34,4.16,4.39
2011-04-27,0.03,,0.06,,0.11,0.22,0.65,1.09,2.06,2.74,3.39,4.21,4.45
2011-04-28,0.02,,0.04,,0.1,0.23,0.62,1.03,2.0,2.69,3.34,4.18,4.42
2011-04-29,0.02,,0.04,,0.11,0.22,0.61,1.01,1.97,2.66,3.32,4.15,4.4
