date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2011-06-01,0.04,,0.05,,0.11,0.18,0.44,0.74,1.6,2.28,2.96,3.83,4.15
2011-06-02,0.04,,0.04,,0.11,0.19,0.45,0.78,1.65,2.34,3.04,3.92,4.25
2011-06-03,0.04,,0.04,,0.1,0.18,0.42,0.75,1.6,2.28,2.99,3.9,4.22
2011-06-06,0.03,,0.05,,0.1,0.18,0.43,0.74,1.6,2.29,3.01,3.92,4.25
2011-06-07,0.01,,0.05,,0.11,0.18,0.39,0.74,1.59,2.29,3.01,3.94,4.27
2011-06-08,0.01,,0.04,,0.11,0.18,0.39,0.68,1.52,2.24,2.98,3.88,4.2
2011-06-09,0.02,,0.05,,0.1,0.19,0.43,0.73,1.6,2.3,3.01,3.91,4.22
2011-06-10,0.02,,0.05,,0.1,0.19,0.41,0.71,1.58,2.28,2.99,3.87,4.18
2011-06-13,0.02,,0.05,,0.11,0.18,0.4,0.72,1.59,2.3,3.0,3.89,4.2
2011-06-14,0.03,,0.05,,0.11,0.19,0.45,0.79,1.7,2.41,3.11,4.0,4.3
2011-06-15,0.02,,0.05,,0.11,0.19,0.38,0.68,1.55,2.26,2.98,3.89,4.19
2011-06-16,0.02,,0.05,,0.11,0.18,0.38,0.68,1.52,2.22,2.93,3.84,4.16
2011-06-17,0.02,,0.04,,0.1,0.17,0.38,0.68,1.53,2.23,2.94,3.86,4.19
2011-06-20,0.02,,0.03,,0.1,0.18,0.38,0.68,1.55,2.25,2.97,3.87,4.19
2011-06-21,0.01,,0.03,,0.1,0.18,0.4,0.69,1.57,2.27,2.99,3.9,4.21
2011-06-22,0.01,,0.02,,0.09,0.16,0.39,0.68,1.58,2.29,3.01,3.91,4.22
2011-06-23,0.01,,0.01,,0.07,0.15,0.35,0.62,1.48,2.19,2.93,3.84,4.17
2011-06-24,0.01,,0.02,,0.07,0.16,0.35,0.57,1.4,2.13,2.88,3.83,4.17
2011-06-27,0.01,,0.02,,0.1,0.18,0.41,0.64,1.47,2.19,2.95,3.94,4.28
2011-06-28,0.01,,0.03,,0.11,0.21,0.48,0.75,1.62,2.33,3.05,4.01,4.33
2011-06-29,0.01,,0.02,,0.11,0.19,0.47,0.79,1.7,2.44,3.14,4.08,4.39
2011-06-30,0.01,,0.03,,0.1,0.19,0.45,0.81,1.76,2.5,3.18,4.09,4.38
