date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2011-12-01,0.02,,0.01,,0.05,0.12,0.27,0.41,0.97,1.55,2.11,2.82,3.12
2011-12-02,0.02,,0.02,,0.06,0.12,0.25,0.39,0.92,1.49,2.05,2.74,3.03
2011-12-05,0.01,,0.01,,0.05,0.11,0.27,0.4,0.93,1.49,2.04,2.73,3.02
2011-12-06,0.0,,0.01,,0.04,0.11,0.25,0.41,0.94,1.52,2.08,2.74,3.09
2011-12-07,0.0,,0.02,,0.05,0.11,0.24,0.36,0.89,1.46,2.02,2.74,3.04
2011-12-08,0.0,,0.01,,0.04,0.1,0.22,0.35,0.86,1.41,1.99,2.7,3.0
2011-12-09,0.0,,0.01,,0.05,0.11,0.22,0.37,0.89,1.48,2.07,2.79,3.1
2011-12-12,0.0,,0.01,,0.05,0.1,0.24,0.36,0.87,1.45,2.03,2.75,3.06
2011-12-13,0.0,,0.01,,0.06,0.11,0.24,0.35,0.85,1.4,1.96,2.66,2.98
2011-12-14,0.0,,0.01,,0.05,0.12,0.25,0.36,0.86,1.38,1.92,2.59,2.91
2011-12-15,0.0,,0.0,,0.05,0.12,0.26,0.37,0.86,1.38,1.92,2.6,2.92
2011-12-16,0.0,,0.0,,0.04,0.11,0.24,0.35,0.81,1.32,1.86,2.54,2.86
2011-12-19,0.0,,0.01,,0.04,0.11,0.24,0.36,0.82,1.3,1.82,2.48,2.79
2011-12-20,0.0,,0.01,,0.04,0.12,0.26,0.39,0.88,1.39,1.94,2.61,2.93
2011-12-21,0.0,,0.01,,0.04,0.13,0.28,0.4,0.91,1.44,1.98,2.67,3.0
2011-12-22,0.0,,0.01,,0.03,0.12,0.28,0.41,0.91,1.43,1.97,2.67,2.99
2011-12-23,0.0,,0.01,,0.04,0.12,0.28,0.45,0.97,1.49,2.03,2.73,3.05
2011-12-27,0.01,,0.02,,0.06,0.12,0.3,0.45,0.96,1.49,2.02,2.72,3.04
2011-12-28,0.0,,0.01,,0.05,0.12,0.28,0.42,0.91,1.41,1.93,2.59,2.91
2011-12-29,0.0,,0.02,,0.07,0.12,0.28,0.41,0.88,1.38,1.91,2.58,2.9
2011-12-30,0.01,,0.02,,0.06,0.12,0.25,0.36,0.83,1.35,1.89,2.57,2.89
