date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
1991-01-02,,,6.66,,6.73,6.74,7.08,7.3,7.59,7.9,7.97,,8.14
1991-01-03,,,6.64,,6.71,6.72,7.08,7.27,7.56,7.86,7.93,,8.11
1991-01-04,,,6.73,,6.82,6.83,7.17,7.37,7.65,7.94,8.02,,8.2
1991-01-07,,,6.71,,6.84,6.84,7.2,7.43,7.75,8.04,8.13,,8.32
1991-01-08,,,6.64,,6.74,6.75,7.15,7.39,7.74,8.06,8.16,,8.37
1991-01-09,,,6.44,,6.61,6.68,7.1,7.46,7.81,8.12,8.25,,8.46
1991-01-10,,,6.4,,6.57,6.64,7.14,7.39,7.76,8.02,8.16,,8.37
1991-01-11,,,6.34,,6.55,6.62,7.14,7.4,7.79,8.06,8.2,,8.39
1991-01-14,,,6.24,,6.47,6.6,7.18,7.44,7.82,8.09,8.23,,8.41
1991-01-15,,,6.23,,6.44,6.6,7.16,7.43,7.79,8.07,8.22,,8.41
1991-01-16,,,6.22,,6.46,6.61,7.21,7.47,7.83,8.09,8.24,,8.4
1991-01-17,,,6.3,,6.56,6.66,7.19,7.42,7.71,7.93,8.05,,8.18
1991-01-18,,,6.24,,6.51,6.61,7.14,7.38,7.68,7.92,8.03,,8.17
1991-01-22,,,6.24,,6.48,6.59,7.13,7.37,7.7,7.94,8.07,,8.23
1991-01-23,,,6.32,,6.49,6.59,7.08,7.36,7.67,7.91,8.04,,8.21
1991-01-24,,,6.31,,6.47,6.54,7.04,7.32,7.61,7.88,8.0,,8.18
1991-01-25,,,6.35,,6.52,6.61,7.1,7.36,7.67,7.93,8.06,,8.24
1991-01-28,,,6.44,,6.55,6.64,7.12,7.38,7.67,7.93,8.06,,8.23
1991-01-29,,,6.41,,6.55,6.59,7.1,7.35,7.64,7.9,8.03,,8.2
1991-01-30,,,6.39,,6.53,6.56,7.07,7.34,7.64,7.9,8.05,,8.23
1991-01-31,,,6.37,,6.49,6.51,7.05,7.3,7.62,7.89,8.03,,8.21
