date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
1991-06-03,,,5.79,,6.0,6.27,6.79,7.21,7.8,8.01,8.14,,8.34
1991-06-04,,,5.74,,5.98,6.26,6.79,7.22,7.8,8.02,8.14,,8.34
1991-06-05,,,5.76,,6.0,6.28,6.83,7.26,7.84,8.07,8.19,,8.39
1991-06-06,,,5.74,,5.98,6.29,6.86,7.31,7.89,8.12,8.23,,8.42
1991-06-07,,,5.74,,6.01,6.39,6.98,7.43,7.96,8.18,8.29,,8.48
1991-06-10,,,5.77,,6.04,6.4,7.01,7.42,7.95,8.19,8.29,,8.48
1991-06-11,,,5.74,,6.05,6.39,6.99,7.42,7.96,8.19,8.29,,8.48
1991-06-12,,,5.73,,6.07,6.43,7.08,7.48,8.02,8.25,8.36,,8.55
1991-06-13,,,5.76,,6.08,6.4,7.08,7.47,8.0,8.24,8.34,,8.53
1991-06-14,,,5.77,,6.05,6.37,7.02,7.43,7.94,8.17,8.29,,8.47
1991-06-17,,,5.78,,6.08,6.38,7.02,7.43,7.96,8.19,8.3,,8.49
1991-06-18,,,5.8,,6.06,6.41,7.0,7.45,7.97,8.2,8.32,,8.52
1991-06-19,,,5.74,,6.02,6.37,6.95,7.41,7.97,8.21,8.33,,8.52
1991-06-20,,,5.74,,6.0,6.34,6.87,7.36,7.91,8.17,8.3,,8.48
1991-06-21,,,5.75,,6.02,6.37,6.94,7.41,7.95,8.2,8.32,,8.51
1991-06-24,,,5.75,,6.04,6.38,6.96,7.45,7.98,8.21,8.33,,8.51
1991-06-25,,,5.75,,6.03,6.39,7.04,7.45,7.99,8.22,8.33,,8.51
1991-06-26,,,5.73,,6.02,6.38,7.01,7.46,7.98,8.23,8.33,,8.51
1991-06-27,,,5.73,,6.0,6.35,7.0,7.43,7.97,8.21,8.32,,8.49
1991-06-28,,,5.71,,5.95,6.32,6.9,7.33,7.9,8.14,8.24,,8.42
