date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
1991-07-01,,,5.76,,5.99,6.38,6.97,7.39,7.93,8.17,8.26,,8.44
1991-07-02,,,5.75,,5.99,6.41,7.0,7.41,7.95,8.18,8.27,,8.44
1991-07-03,,,5.73,,5.96,6.39,6.97,7.4,7.92,8.15,8.26,,8.42
1991-07-05,,,5.76,,5.97,6.4,7.04,7.48,8.01,8.23,8.34,,8.49
1991-07-08,,,5.75,,5.94,6.36,7.0,7.48,8.0,8.25,8.34,,8.51
1991-07-09,,,5.76,,5.97,6.31,7.0,7.46,8.02,8.27,8.36,,8.53
1991-07-10,,,5.75,,5.96,6.28,6.97,7.47,8.0,8.23,8.35,,8.53
1991-07-11,,,5.74,,5.96,6.27,6.92,7.42,7.95,8.17,8.3,,8.47
1991-07-12,,,5.72,,5.94,6.26,6.88,7.36,7.9,8.13,8.26,,8.44
1991-07-15,,,5.75,,5.96,6.29,6.88,7.37,7.9,8.13,8.26,,8.44
1991-07-16,,,5.76,,5.99,6.32,6.9,7.35,7.91,8.14,8.27,,8.46
1991-07-17,,,5.79,,6.03,6.35,6.94,7.39,7.94,8.17,8.3,,8.49
1991-07-18,,,5.77,,6.01,6.34,6.91,7.42,7.95,8.17,8.31,,8.5
1991-07-19,,,5.76,,5.99,6.28,6.89,7.37,7.91,8.15,8.28,,8.48
1991-07-22,,,5.76,,6.02,6.31,6.91,7.39,7.92,8.15,8.28,,8.48
1991-07-23,,,5.76,,6.01,6.33,6.94,7.41,7.96,8.17,8.31,,8.5
1991-07-24,,,5.75,,5.97,6.28,6.88,7.33,7.86,8.1,8.24,,8.42
1991-07-25,,,5.76,,5.98,6.29,6.87,7.31,7.81,8.06,8.2,,8.38
1991-07-26,,,5.76,,5.96,6.24,6.85,7.3,7.82,8.06,8.2,,8.39
1991-07-29,,,5.75,,5.96,6.21,6.82,7.28,7.81,8.06,8.2,,8.39
1991-07-30,,,5.73,,5.95,6.23,6.84,7.27,7.81,8.06,8.21,,8.39
1991-07-31,,,5.7,,5.93,6.19,6.81,7.21,7.77,8.03,8.2,,8.36
