date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
1991-10-01,,,5.25,,5.35,5.42,5.99,6.26,6.9,7.27,7.45,,7.81
1991-10-02,,,5.24,,5.37,5.43,5.99,6.29,6.9,7.28,7.47,,7.83
1991-10-03,,,5.19,,5.33,5.39,5.98,6.25,6.88,7.26,7.47,,7.84
1991-10-04,,,5.17,,5.29,5.35,5.91,6.2,6.81,7.18,7.39,,7.79
1991-10-07,,,5.18,,5.3,5.35,5.93,6.2,6.81,7.18,7.4,,7.79
1991-10-08,,,5.17,,5.29,5.35,5.89,6.19,6.82,7.2,7.43,,7.82
1991-10-09,,,5.16,,5.28,5.36,5.93,6.23,6.87,7.24,7.51,,7.91
1991-10-10,,,5.18,,5.29,5.4,5.98,6.3,6.93,7.3,7.58,,7.98
1991-10-11,,,5.14,,5.23,5.33,5.91,6.22,6.84,7.19,7.49,,7.9
1991-10-15,,,5.13,,5.24,5.28,5.85,6.17,6.81,7.16,7.46,,7.87
1991-10-16,,,5.12,,5.22,5.27,5.86,6.17,6.79,7.15,7.45,,7.88
1991-10-17,,,5.18,,5.28,5.38,5.93,6.25,6.9,7.24,7.55,,8.0
1991-10-18,,,5.18,,5.28,5.39,5.95,6.24,6.88,7.22,7.53,,7.97
1991-10-21,,,5.19,,5.34,5.43,5.99,6.3,6.95,7.3,7.62,,8.06
1991-10-22,,,5.21,,5.35,5.44,6.02,6.33,6.99,7.35,7.67,,8.1
1991-10-23,,,5.19,,5.33,5.42,6.01,6.35,7.0,7.37,7.69,,8.09
1991-10-24,,,5.12,,5.25,5.32,5.93,6.25,6.91,7.33,7.65,,8.03
1991-10-25,,,5.11,,5.25,5.32,5.93,6.28,6.96,7.36,7.68,,8.05
1991-10-28,,,5.09,,5.2,5.29,5.88,6.24,6.91,7.32,7.65,,8.03
1991-10-29,,,5.03,,5.13,5.19,5.78,6.14,6.8,7.19,7.51,,7.91
1991-10-30,,,4.98,,5.07,5.13,5.73,6.12,6.77,7.18,7.48,,7.9
1991-10-31,,,4.96,,5.03,5.1,5.7,6.06,6.74,7.15,7.47,,7.91
