date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2006-11-01,5.19,,5.07,,5.1,4.95,4.66,4.56,4.52,4.52,4.57,4.77,4.68
2006-11-02,5.18,,5.07,,5.13,4.97,4.67,4.6,4.55,4.56,4.6,4.8,4.72
2006-11-03,5.18,,5.09,,5.18,5.06,4.82,4.74,4.7,4.7,4.72,4.9,4.81
2006-11-06,5.17,,5.09,,5.18,5.06,4.82,4.74,4.69,4.69,4.71,4.89,4.79
2006-11-07,5.2,,5.08,,5.16,5.03,4.77,4.69,4.63,4.63,4.66,4.85,4.76
2006-11-08,5.2,,5.1,,5.16,5.02,4.75,4.65,4.61,4.61,4.64,4.82,4.73
2006-11-09,5.19,,5.09,,5.16,5.02,4.75,4.66,4.6,4.6,4.62,4.82,4.73
2006-11-10,5.2,,5.1,,5.16,5.01,4.73,4.63,4.57,4.57,4.59,4.78,4.69
2006-11-13,5.17,,5.09,,5.16,5.03,4.76,4.66,4.6,4.6,4.61,4.8,4.71
2006-11-14,5.24,,5.09,,5.15,5.01,4.74,4.63,4.57,4.57,4.57,4.76,4.66
2006-11-15,5.24,,5.09,,5.16,5.04,4.8,4.69,4.62,4.62,4.61,4.8,4.69
2006-11-16,5.22,,5.09,,5.17,5.06,4.85,4.75,4.67,4.66,4.66,4.84,4.74
2006-11-17,5.19,,5.09,,5.14,5.02,4.76,4.67,4.6,4.6,4.61,4.79,4.69
2006-11-20,5.19,,5.08,,5.15,5.02,4.76,4.66,4.6,4.59,4.6,4.78,4.68
2006-11-21,5.26,,5.07,,5.15,5.02,4.75,4.65,4.58,4.58,4.58,4.76,4.66
2006-11-22,5.25,,5.05,,5.15,5.01,4.74,4.63,4.57,4.57,4.57,4.76,4.65
2006-11-24,5.21,,5.04,,5.13,5.0,4.73,4.62,4.55,4.55,4.55,4.74,4.63
2006-11-27,5.22,,5.05,,5.14,5.0,4.71,4.6,4.54,4.54,4.54,4.73,4.62
2006-11-28,5.27,,5.04,,5.13,4.98,4.67,4.57,4.5,4.5,4.51,4.7,4.59
2006-11-29,5.26,,5.04,,5.13,4.98,4.69,4.58,4.51,4.51,4.52,4.72,4.61
2006-11-30,5.22,,5.03,,5.1,4.94,4.62,4.52,4.45,4.45,4.46,4.66,4.56
