date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2006-04-03,4.66,,4.67,,4.86,4.86,4.86,4.85,4.85,4.86,4.88,5.08,4.9
2006-04-04,4.64,,4.68,,4.85,4.85,4.84,4.83,4.82,4.84,4.87,5.09,4.91
2006-04-05,4.62,,4.67,,4.83,4.82,4.81,4.79,4.79,4.8,4.84,5.07,4.9
2006-04-06,4.65,,4.68,,4.85,4.85,4.84,4.83,4.84,4.86,4.9,5.13,4.96
2006-04-07,4.64,,4.69,,4.85,4.86,4.89,4.89,4.89,4.92,4.97,5.2,5.04
2006-04-10,4.64,,4.69,,4.89,4.89,4.89,4.89,4.89,4.92,4.97,5.21,5.04
2006-04-11,4.63,,4.7,,4.88,4.88,4.88,4.86,4.86,4.88,4.93,5.17,5.0
2006-04-12,4.62,,4.7,,4.91,4.91,4.91,4.9,4.91,4.93,4.98,5.22,5.05
2006-04-13,4.54,,4.7,,4.94,4.95,4.96,4.96,4.97,5.0,5.05,5.28,5.11
2006-04-17,4.55,,4.72,,4.93,4.93,4.91,4.91,4.93,4.96,5.01,5.25,5.08
2006-04-18,4.54,,4.72,,4.9,4.88,4.84,4.86,4.87,4.92,4.99,5.23,5.07
2006-04-19,4.54,,4.73,,4.9,4.89,4.86,4.87,4.91,4.96,5.04,5.29,5.13
2006-04-20,4.55,,4.73,,4.9,4.9,4.89,4.89,4.92,4.97,5.04,5.29,5.14
2006-04-21,4.58,,4.75,,4.9,4.9,4.9,4.89,4.92,4.95,5.01,5.25,5.1
2006-04-24,4.58,,4.75,,4.93,4.92,4.89,4.88,4.9,4.94,4.99,5.22,5.07
2006-04-25,4.63,,4.79,,4.96,4.95,4.95,4.94,4.98,5.02,5.07,5.31,5.16
2006-04-26,4.65,,4.79,,4.98,4.98,4.99,4.99,5.02,5.06,5.12,5.34,5.18
2006-04-27,4.64,,4.78,,4.93,4.93,4.91,4.92,4.95,5.0,5.09,5.32,5.18
2006-04-28,4.6,,4.77,,4.91,4.9,4.87,4.87,4.92,4.98,5.07,5.31,5.17
