date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2001-09-04,3.43,,3.44,,3.43,3.55,3.83,4.1,4.63,4.88,4.99,5.59,5.5
2001-09-05,3.49,,3.41,,3.39,3.47,3.79,4.07,4.61,4.86,4.97,5.57,5.48
2001-09-06,3.44,,3.34,,3.33,3.4,3.65,3.93,4.48,4.73,4.86,5.5,5.41
2001-09-07,3.4,,3.27,,3.2,3.29,3.53,3.82,4.39,4.67,4.8,5.45,5.39
2001-09-10,3.4,,3.26,,3.23,3.31,3.53,3.82,4.41,4.69,4.84,5.5,5.43
2001-09-13,2.73,,2.74,,2.75,2.81,2.99,3.32,4.03,4.41,4.64,5.41,5.39
2001-09-14,2.54,,2.64,,2.67,2.73,2.87,3.17,3.92,4.31,4.57,5.38,5.35
2001-09-17,2.47,,2.59,,2.62,2.72,2.96,3.3,3.99,4.38,4.63,5.44,5.41
2001-09-18,2.34,,2.48,,2.56,2.69,2.96,3.31,4.01,4.46,4.72,5.59,5.55
2001-09-19,2.0,,2.19,,2.33,2.49,2.81,3.18,3.9,4.41,4.69,5.59,5.56
2001-09-20,2.04,,2.22,,2.38,2.56,2.91,3.27,3.97,4.47,4.75,5.67,5.62
2001-09-21,2.12,,2.25,,2.34,2.53,2.91,3.27,3.94,4.43,4.7,5.62,5.59
2001-09-24,2.38,,2.38,,2.39,2.56,2.94,3.3,4.0,4.47,4.73,5.61,5.58
2001-09-25,2.58,,2.4,,2.37,2.51,2.88,3.25,3.97,4.45,4.72,5.6,5.58
2001-09-26,2.51,,2.38,,2.34,2.48,2.82,3.18,3.91,4.39,4.65,5.52,5.5
2001-09-27,2.34,,2.38,,2.31,2.43,2.78,3.15,3.87,4.33,4.58,5.46,5.45
2001-09-28,2.28,,2.4,,2.36,2.49,2.86,3.22,3.93,4.37,4.6,5.45,5.42
