date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2001-04-02,,,4.22,,4.16,4.1,4.22,4.37,4.66,4.92,4.98,5.64,5.49
2001-04-03,,,4.15,,4.09,4.01,4.15,4.3,4.6,4.87,4.94,5.62,5.48
2001-04-04,,,4.1,,4.05,3.97,4.12,4.27,4.58,4.86,4.94,5.62,5.5
2001-04-05,,,4.11,,4.08,4.01,4.19,4.33,4.63,4.91,4.98,5.66,5.53
2001-04-06,,,3.94,,3.95,3.9,4.07,4.22,4.52,4.8,4.89,5.57,5.46
2001-04-09,,,3.93,,3.95,3.94,4.1,4.26,4.56,4.83,4.93,5.61,5.5
2001-04-10,,,3.94,,4.0,4.04,4.24,4.4,4.7,4.99,5.09,5.76,5.63
2001-04-11,,,4.08,,4.11,4.11,4.29,4.44,4.75,5.02,5.12,5.75,5.6
2001-04-12,,,4.01,,4.11,4.17,4.36,4.52,4.83,5.09,5.17,5.77,5.61
2001-04-16,,,4.15,,4.21,4.26,4.49,4.65,4.94,5.2,5.28,5.86,5.7
2001-04-17,,,4.12,,4.16,4.17,4.41,4.57,4.87,5.12,5.21,5.8,5.65
2001-04-18,,,3.91,,3.95,3.97,4.26,4.43,4.75,5.02,5.14,5.79,5.65
2001-04-19,,,3.87,,3.94,3.94,4.29,4.5,4.86,5.15,5.27,5.91,5.77
2001-04-20,,,3.77,,3.83,3.88,4.26,4.5,4.88,5.16,5.29,5.92,5.79
2001-04-23,,,3.75,,3.78,3.77,4.15,4.38,4.78,5.06,5.2,5.84,5.73
2001-04-24,,,3.8,,3.78,3.76,4.16,4.39,4.78,5.07,5.22,5.87,5.75
2001-04-25,,,3.84,,3.87,3.85,4.2,4.45,4.88,5.14,5.28,5.91,5.78
2001-04-26,,,3.83,,3.83,3.83,4.14,4.4,4.79,5.06,5.2,5.82,5.71
2001-04-27,,,3.85,,3.89,3.91,4.28,4.53,4.94,5.2,5.34,5.94,5.81
2001-04-30,,,3.95,,3.97,3.94,4.3,4.55,4.97,5.22,5.35,5.92,5.78
