date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2001-03-01,,,4.84,,4.68,4.45,4.41,4.48,4.67,4.88,4.87,5.45,5.29
2001-03-02,,,4.84,,4.69,4.48,4.48,4.53,4.75,4.98,4.95,5.55,5.38
2001-03-05,,,4.82,,4.7,4.51,4.49,4.57,4.78,5.0,4.98,5.55,5.36
2001-03-06,,,4.79,,4.68,4.5,4.49,4.55,4.78,5.0,4.99,5.56,5.38
2001-03-07,,,4.69,,4.63,4.44,4.43,4.5,4.72,4.94,4.92,5.49,5.32
2001-03-08,,,4.68,,4.59,4.42,4.43,4.49,4.7,4.9,4.89,5.48,5.3
2001-03-09,,,4.72,,4.63,4.46,4.47,4.53,4.75,4.96,4.95,5.5,5.32
2001-03-12,,,4.66,,4.6,4.43,4.46,4.54,4.72,4.94,4.92,5.48,5.31
2001-03-13,,,4.66,,4.57,4.43,4.46,4.53,4.75,4.97,4.95,5.5,5.34
2001-03-14,,,4.54,,4.46,4.29,4.32,4.4,4.62,4.86,4.84,5.43,5.28
2001-03-15,,,4.52,,4.42,4.19,4.22,4.31,4.55,4.82,4.81,5.43,5.29
2001-03-16,,,4.54,,4.38,4.19,4.26,4.35,4.54,4.79,4.78,5.41,5.28
2001-03-19,,,4.53,,4.4,4.25,4.32,4.4,4.58,4.83,4.82,5.44,5.3
2001-03-20,,,4.49,,4.34,4.18,4.24,4.33,4.52,4.78,4.78,5.41,5.27
2001-03-21,,,4.31,,4.29,4.14,4.21,4.29,4.49,4.76,4.77,5.42,5.28
2001-03-22,,,4.26,,4.27,4.1,4.17,4.26,4.44,4.71,4.73,5.38,5.25
2001-03-23,,,4.29,,4.32,4.17,4.24,4.33,4.52,4.78,4.8,5.43,5.3
2001-03-26,,,4.29,,4.26,4.18,4.27,4.37,4.56,4.82,4.85,5.5,5.36
2001-03-27,,,4.35,,4.27,4.29,4.41,4.51,4.73,4.97,5.0,5.61,5.45
2001-03-28,,,4.34,,4.17,4.22,4.3,4.42,4.68,4.94,4.97,5.61,5.47
2001-03-29,,,4.32,,4.14,4.16,4.27,4.4,4.67,4.93,4.98,5.63,5.48
2001-03-30,,,4.3,,4.09,4.09,4.18,4.33,4.62,4.86,4.93,5.6,5.46
