date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2017-02-01,0.5,,0.51,,0.65,0.83,1.22,1.49,1.93,2.27,2.48,2.8,3.08
2017-02-02,0.5,,0.52,,0.64,0.84,1.21,1.48,1.92,2.27,2.48,2.8,3.09
2017-02-03,0.49,,0.51,,0.63,0.82,1.21,1.49,1.93,2.27,2.49,2.82,3.11
2017-02-06,0.48,,0.53,,0.62,0.79,1.16,1.43,1.86,2.19,2.42,2.76,3.05
2017-02-07,0.51,,0.53,,0.63,0.8,1.16,1.43,1.85,2.17,2.4,2.74,3.02
2017-02-08,0.52,,0.54,,0.63,0.79,1.15,1.4,1.81,2.14,2.34,2.68,2.96
2017-02-09,0.51,,0.54,,0.64,0.8,1.2,1.46,1.88,2.2,2.4,2.74,3.02
2017-02-10,0.51,,0.55,,0.64,0.81,1.2,1.47,1.89,2.22,2.41,2.75,3.01
2017-02-13,0.5,,0.52,,0.63,0.82,1.2,1.48,1.92,2.24,2.43,2.77,3.03
2017-02-14,0.51,,0.54,,0.66,0.84,1.25,1.53,1.98,2.29,2.47,2.81,3.07
2017-02-15,0.53,,0.54,,0.67,0.86,1.27,1.57,2.01,2.33,2.51,2.84,3.09
2017-02-16,0.51,,0.53,,0.66,0.82,1.22,1.5,1.95,2.26,2.45,2.8,3.05
2017-02-17,0.5,,0.53,,0.66,0.82,1.21,1.48,1.92,2.23,2.42,2.78,3.03
2017-02-21,0.49,,0.53,,0.69,0.83,1.22,1.5,1.93,2.24,2.43,2.78,3.04
2017-02-22,0.47,,0.52,,0.68,0.82,1.22,1.49,1.92,2.23,2.42,2.78,3.04
2017-02-23,0.39,,0.51,,0.66,0.81,1.18,1.44,1.87,2.2,2.38,2.75,3.02
2017-02-24,0.4,,0.52,,0.65,0.8,1.12,1.38,1.8,2.12,2.31,2.69,2.95
2017-02-27,0.44,,0.5,,0.68,0.81,1.2,1.46,1.87,2.18,2.36,2.72,2.98
2017-02-28,0.4,,0.53,,0.69,0.88,1.22,1.49,1.89,2.19,2.36,2.7,2.97
