date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
1996-01-02,,,5.2,,5.25,5.17,5.18,5.26,5.39,5.51,5.6,6.03,5.97
1996-01-03,,,5.2,,5.22,5.16,5.17,5.21,5.36,5.49,5.58,6.01,5.96
1996-01-04,,,5.19,,5.23,5.19,5.17,5.26,5.39,5.55,5.65,6.08,6.03
1996-01-05,,,5.19,,5.22,5.19,5.2,5.29,5.42,5.59,5.69,6.11,6.05
1996-01-08,,,5.18,,5.22,5.19,5.2,5.27,5.41,5.56,5.68,6.1,6.04
1996-01-09,,,5.18,,5.2,5.16,5.18,5.27,5.41,5.58,5.7,6.12,6.06
1996-01-10,,,5.19,,5.19,5.19,5.22,5.33,5.5,5.67,5.8,6.23,6.16
1996-01-11,,,5.19,,5.19,5.16,5.22,5.31,5.47,5.67,5.78,6.22,6.16
1996-01-12,,,5.18,,5.18,5.14,5.17,5.26,5.4,5.64,5.75,6.22,6.16
1996-01-16,,,5.14,,5.08,5.06,5.08,5.19,5.37,5.55,5.66,6.14,6.09
1996-01-17,,,5.14,,5.05,5.04,5.05,5.14,5.29,5.46,5.58,6.05,6.0
1996-01-18,,,5.11,,5.02,5.01,5.01,5.09,5.25,5.42,5.53,6.03,5.98
1996-01-19,,,5.1,,5.06,5.02,5.03,5.1,5.27,5.43,5.54,6.02,5.97
1996-01-22,,,5.14,,5.1,5.06,5.08,5.17,5.34,5.5,5.61,6.09,6.04
1996-01-23,,,5.12,,5.11,5.06,5.09,5.18,5.37,5.55,5.66,6.14,6.09
1996-01-24,,,5.12,,5.1,5.03,5.07,5.16,5.3,5.5,5.62,6.08,6.02
1996-01-25,,,5.12,,5.12,5.06,5.11,5.23,5.41,5.58,5.7,6.16,6.11
1996-01-26,,,5.11,,5.11,5.02,5.08,5.18,5.34,5.54,5.65,6.1,6.04
1996-01-29,,,5.17,,5.12,5.05,5.1,5.21,5.37,5.56,5.69,6.14,6.09
1996-01-30,,,5.14,,5.05,4.98,5.02,5.13,5.3,5.51,5.63,6.08,6.04
1996-01-31,,,5.05,,4.97,4.9,4.93,5.06,5.25,5.46,5.6,6.07,6.03
