date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
1996-10-01,,,5.1,,5.35,5.65,6.03,6.22,6.39,6.54,6.65,6.99,6.88
1996-10-02,,,5.03,,5.29,5.61,5.98,6.15,6.35,6.49,6.61,6.95,6.84
1996-10-03,,,5.04,,5.31,5.61,6.0,6.16,6.35,6.49,6.61,6.95,6.84
1996-10-04,,,5.01,,5.24,5.47,5.85,6.0,6.2,6.36,6.48,6.83,6.74
1996-10-07,,,5.11,,5.29,5.53,5.89,6.06,6.25,6.41,6.53,6.88,6.78
1996-10-08,,,5.12,,5.29,5.53,5.9,6.06,6.26,6.42,6.53,6.89,6.79
1996-10-09,,,5.12,,5.31,5.56,5.96,6.11,6.31,6.46,6.55,6.93,6.83
1996-10-10,,,5.15,,5.35,5.66,6.01,6.17,6.37,6.51,6.61,6.98,6.89
1996-10-11,,,5.13,,5.31,5.57,5.92,6.09,6.29,6.46,6.55,6.93,6.84
1996-10-15,,,5.17,,5.34,5.58,5.93,6.1,6.3,6.46,6.56,6.94,6.85
1996-10-16,,,5.14,,5.33,5.58,5.94,6.12,6.31,6.46,6.57,6.96,6.86
1996-10-17,,,5.12,,5.3,5.52,5.89,6.06,6.25,6.4,6.51,6.89,6.81
1996-10-18,,,5.12,,5.31,5.52,5.89,6.05,6.25,6.39,6.5,6.88,6.79
1996-10-21,,,5.14,,5.34,5.55,5.91,6.07,6.27,6.41,6.52,6.89,6.81
1996-10-22,,,5.16,,5.35,5.57,5.95,6.12,6.31,6.45,6.56,6.93,6.85
1996-10-23,,,5.13,,5.34,5.56,5.94,6.11,6.31,6.45,6.56,6.92,6.84
1996-10-24,,,5.14,,5.34,5.56,5.94,6.1,6.29,6.45,6.57,6.94,6.85
1996-10-25,,,5.14,,5.33,5.55,5.9,6.07,6.26,6.42,6.54,6.9,6.82
1996-10-28,,,5.19,,5.34,5.56,5.92,6.1,6.29,6.43,6.56,6.91,6.83
1996-10-29,,,5.14,,5.3,5.46,5.77,5.94,6.12,6.27,6.4,6.77,6.7
1996-10-30,,,5.14,,5.3,5.46,5.79,5.95,6.12,6.27,6.4,6.77,6.69
1996-10-31,,,5.17,,5.3,5.44,5.77,5.92,6.1,6.24,6.37,6.74,6.66
