date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
1996-05-01,,,5.11,,5.29,5.6,6.03,6.19,6.39,6.58,6.68,7.08,6.91
1996-05-02,,,5.13,,5.34,5.69,6.16,6.34,6.56,6.75,6.85,7.21,7.05
1996-05-03,,,5.14,,5.34,5.69,6.2,6.37,6.61,6.81,6.9,7.29,7.12
1996-05-06,,,5.14,,5.35,5.66,6.15,6.34,6.57,6.77,6.86,7.25,7.07
1996-05-07,,,5.14,,5.36,5.71,6.2,6.38,6.6,6.8,6.87,7.27,7.08
1996-05-08,,,5.13,,5.31,5.66,6.15,6.35,6.56,6.74,6.78,7.19,7.0
1996-05-09,,,5.13,,5.32,5.68,6.14,6.35,6.57,6.76,6.84,7.21,7.02
1996-05-10,,,5.13,,5.31,5.62,6.04,6.23,6.45,6.65,6.75,7.12,6.93
1996-05-13,,,5.16,,5.34,5.62,6.06,6.25,6.45,6.64,6.72,7.09,6.9
1996-05-14,,,5.14,,5.31,5.58,6.01,6.19,6.4,6.58,6.66,7.04,6.85
1996-05-15,,,5.13,,5.31,5.58,6.01,6.18,6.39,6.56,6.65,7.03,6.84
1996-05-16,,,5.15,,5.33,5.6,6.08,6.25,6.45,6.63,6.7,7.08,6.9
1996-05-17,,,5.15,,5.33,5.58,6.04,6.2,6.41,6.58,6.65,7.03,6.84
1996-05-20,,,5.17,,5.32,5.56,6.02,6.18,6.38,6.54,6.62,7.01,6.82
1996-05-21,,,5.18,,5.32,5.57,6.03,6.19,6.41,6.58,6.65,7.04,6.85
1996-05-22,,,5.18,,5.32,5.56,6.03,6.19,6.38,6.55,6.63,6.99,6.81
1996-05-23,,,5.18,,5.34,5.63,6.05,6.23,6.44,6.6,6.68,7.05,6.87
1996-05-24,,,5.18,,5.33,5.61,6.03,6.2,6.42,6.58,6.65,7.01,6.84
1996-05-28,,,5.17,,5.34,5.63,6.05,6.23,6.44,6.58,6.67,7.02,6.85
1996-05-29,,,5.18,,5.36,5.7,6.16,6.33,6.56,6.69,6.77,7.1,6.94
1996-05-30,,,5.18,,5.35,5.71,6.18,6.36,6.55,6.7,6.78,7.08,6.92
1996-05-31,,,5.18,,5.36,5.77,6.27,6.44,6.64,6.78,6.85,7.17,7.0
