date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2013-08-01,0.02,,0.04,,0.08,0.13,0.35,0.65,1.49,2.15,2.74,3.48,3.77
2013-08-02,0.02,,0.04,,0.07,0.11,0.3,0.59,1.36,2.01,2.63,3.39,3.69
2013-08-05,0.03,,0.05,,0.08,0.12,0.32,0.61,1.39,2.04,2.67,3.42,3.73
2013-08-06,0.05,,0.04,,0.08,0.12,0.32,0.62,1.39,2.04,2.67,3.42,3.73
2013-08-07,0.05,,0.05,,0.08,0.12,0.32,0.61,1.38,2.0,2.61,3.37,3.68
2013-08-08,0.05,,0.05,,0.07,0.12,0.3,0.61,1.36,1.98,2.58,3.37,3.65
2013-08-09,0.05,,0.05,,0.07,0.11,0.32,0.61,1.36,1.98,2.57,3.36,3.63
2013-08-12,0.05,,0.06,,0.08,0.12,0.32,0.62,1.39,2.01,2.61,3.39,3.67
2013-08-13,0.06,,0.06,,0.08,0.12,0.34,0.68,1.49,2.13,2.71,3.48,3.75
2013-08-14,0.06,,0.05,,0.07,0.12,0.34,0.67,1.48,2.12,2.71,3.48,3.75
2013-08-15,0.05,,0.05,,0.08,0.13,0.36,0.7,1.54,2.18,2.77,3.54,3.81
2013-08-16,0.05,,0.05,,0.08,0.13,0.36,0.73,1.6,2.25,2.84,3.61,3.86
2013-08-19,0.03,,0.06,,0.08,0.13,0.36,0.76,1.63,2.29,2.88,3.64,3.89
2013-08-20,0.03,,0.04,,0.07,0.13,0.36,0.73,1.57,2.22,2.82,3.59,3.86
2013-08-21,0.02,,0.04,,0.07,0.14,0.38,0.76,1.64,2.3,2.87,3.64,3.9
2013-08-22,0.01,,0.03,,0.06,0.14,0.42,0.82,1.71,2.34,2.9,3.63,3.88
2013-08-23,0.02,,0.03,,0.06,0.14,0.4,0.8,1.66,2.27,2.82,3.55,3.8
2013-08-26,0.03,,0.04,,0.07,0.13,0.41,0.79,1.61,2.23,2.79,3.52,3.77
2013-08-27,0.04,,0.05,,0.07,0.12,0.38,0.77,1.56,2.15,2.72,3.45,3.7
2013-08-28,0.04,,0.03,,0.07,0.14,0.4,0.79,1.62,2.22,2.78,3.5,3.75
2013-08-29,0.03,,0.02,,0.06,0.14,0.39,0.79,1.6,2.2,2.75,3.45,3.7
2013-08-30,0.02,,0.03,,0.05,0.13,0.39,0.79,1.62,2.24,2.78,3.46,3.7
