date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2013-06-03,0.03,,0.05,,0.08,0.14,0.3,0.5,1.03,1.53,2.13,2.92,3.27
2013-06-04,0.05,,0.04,,0.08,0.14,0.32,0.48,1.05,1.55,2.14,2.95,3.3
2013-06-05,0.04,,0.05,,0.08,0.14,0.3,0.48,1.02,1.52,2.1,2.9,3.25
2013-06-06,0.04,,0.05,,0.08,0.14,0.3,0.48,1.01,1.49,2.08,2.89,3.23
2013-06-07,0.04,,0.04,,0.07,0.14,0.32,0.52,1.1,1.59,2.17,2.98,3.33
2013-06-10,0.04,,0.05,,0.08,0.14,0.32,0.55,1.13,1.62,2.22,3.03,3.36
2013-06-11,0.05,,0.05,,0.08,0.14,0.34,0.57,1.12,1.61,2.2,3.0,3.33
2013-06-12,0.04,,0.05,,0.08,0.14,0.34,0.57,1.15,1.64,2.25,3.04,3.37
2013-06-13,0.04,,0.05,,0.08,0.14,0.32,0.55,1.11,1.6,2.19,2.99,3.33
2013-06-14,0.04,,0.05,,0.08,0.13,0.29,0.49,1.04,1.53,2.14,2.95,3.28
2013-06-17,0.05,,0.05,,0.08,0.13,0.27,0.49,1.06,1.57,2.19,3.01,3.35
2013-06-18,0.04,,0.05,,0.08,0.13,0.27,0.48,1.07,1.58,2.2,3.0,3.34
2013-06-19,0.04,,0.05,,0.08,0.13,0.31,0.58,1.24,1.76,2.33,3.09,3.41
2013-06-20,0.03,,0.05,,0.09,0.14,0.33,0.62,1.31,1.84,2.41,3.18,3.49
2013-06-21,0.02,,0.05,,0.09,0.13,0.38,0.7,1.42,1.95,2.52,3.26,3.56
2013-06-24,0.01,,0.06,,0.11,0.16,0.42,0.73,1.48,2.02,2.57,3.27,3.56
2013-06-25,0.03,,0.06,,0.11,0.17,0.43,0.74,1.49,2.03,2.6,3.31,3.6
2013-06-26,0.02,,0.06,,0.11,0.16,0.39,0.69,1.45,1.98,2.55,3.27,3.58
2013-06-27,0.02,,0.06,,0.11,0.15,0.36,0.66,1.38,1.91,2.49,3.22,3.54
2013-06-28,0.02,,0.04,,0.1,0.15,0.36,0.66,1.41,1.96,2.52,3.22,3.52
