date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2013-05-01,0.03,,0.06,,0.08,0.11,0.2,0.3,0.65,1.07,1.66,2.44,2.83
2013-05-02,0.02,,0.05,,0.08,0.11,0.2,0.3,0.65,1.07,1.66,2.44,2.82
2013-05-03,0.02,,0.05,,0.08,0.11,0.22,0.34,0.73,1.17,1.78,2.58,2.96
2013-05-06,0.01,,0.04,,0.08,0.11,0.22,0.34,0.74,1.19,1.8,2.6,2.98
2013-05-07,0.01,,0.04,,0.08,0.1,0.22,0.35,0.75,1.21,1.82,2.62,3.0
2013-05-08,0.01,,0.04,,0.08,0.11,0.22,0.35,0.75,1.2,1.81,2.61,2.99
2013-05-09,0.02,,0.04,,0.08,0.11,0.22,0.35,0.75,1.2,1.81,2.6,3.01
2013-05-10,0.02,,0.04,,0.08,0.11,0.26,0.38,0.82,1.28,1.9,2.7,3.1
2013-05-13,0.02,,0.05,,0.08,0.13,0.24,0.4,0.83,1.3,1.92,2.73,3.13
2013-05-14,0.01,,0.05,,0.09,0.12,0.26,0.41,0.85,1.33,1.96,2.77,3.17
2013-05-15,0.01,,0.04,,0.09,0.12,0.26,0.4,0.84,1.32,1.94,2.76,3.16
2013-05-16,0.0,,0.03,,0.08,0.12,0.23,0.37,0.79,1.25,1.87,2.69,3.09
2013-05-17,0.01,,0.04,,0.08,0.12,0.26,0.4,0.84,1.32,1.95,2.77,3.17
2013-05-20,0.01,,0.05,,0.09,0.12,0.26,0.4,0.85,1.33,1.97,2.79,3.18
2013-05-21,0.04,,0.04,,0.09,0.12,0.26,0.39,0.84,1.31,1.94,2.75,3.14
2013-05-22,0.04,,0.04,,0.08,0.11,0.26,0.41,0.91,1.4,2.03,2.83,3.21
2013-05-23,0.03,,0.05,,0.08,0.12,0.26,0.42,0.91,1.4,2.02,2.82,3.2
2013-05-24,0.03,,0.04,,0.07,0.12,0.26,0.41,0.9,1.39,2.01,2.8,3.18
2013-05-28,0.02,,0.05,,0.09,0.13,0.29,0.49,1.02,1.53,2.15,2.95,3.31
2013-05-29,0.04,,0.05,,0.08,0.14,0.3,0.49,1.02,1.51,2.13,2.91,3.27
2013-05-30,0.02,,0.04,,0.07,0.13,0.31,0.49,1.01,1.51,2.13,2.92,3.28
2013-05-31,0.03,,0.04,,0.07,0.14,0.3,0.52,1.05,1.55,2.16,2.95,3.3
