date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
1994-04-04,,,3.82,,4.19,4.83,5.57,6.06,6.64,7.01,7.16,7.55,7.43
1994-04-05,,,3.75,,4.14,4.72,5.45,5.93,6.47,6.79,6.97,7.41,7.28
1994-04-06,,,3.67,,4.09,4.67,5.4,5.88,6.42,6.76,6.93,7.38,7.25
1994-04-07,,,3.61,,4.07,4.64,5.37,5.84,6.38,6.72,6.86,7.33,7.21
1994-04-08,,,3.65,,4.1,4.68,5.43,5.91,6.46,6.79,6.94,7.4,7.26
1994-04-11,,,3.68,,4.14,4.69,5.43,5.9,6.46,6.78,6.92,7.37,7.24
1994-04-12,,,3.64,,4.11,4.66,5.4,5.84,6.4,6.72,6.87,7.32,7.2
1994-04-13,,,3.64,,4.13,4.69,5.43,5.91,6.47,6.79,6.93,7.39,7.26
1994-04-14,,,3.66,,4.14,4.72,5.49,5.94,6.51,6.82,6.97,7.43,7.29
1994-04-15,,,3.68,,4.15,4.73,5.51,5.95,6.5,6.79,6.97,7.42,7.29
1994-04-18,,,3.84,,4.34,4.91,5.7,6.15,6.7,6.99,7.14,7.55,7.41
1994-04-19,,,3.83,,4.36,4.92,5.7,6.14,6.68,6.92,7.1,7.5,7.37
1994-04-20,,,3.83,,4.34,4.91,5.67,6.1,6.62,6.88,7.05,7.46,7.33
1994-04-21,,,3.83,,4.33,4.87,5.59,6.0,6.49,6.71,6.91,7.33,7.22
1994-04-22,,,3.84,,4.36,4.9,5.62,6.04,6.53,6.73,6.93,7.34,7.21
1994-04-25,,,3.94,,4.4,4.91,5.61,6.01,6.48,6.68,6.86,7.26,7.14
1994-04-26,,,3.97,,4.41,4.93,5.59,5.99,6.46,6.66,6.86,7.24,7.12
1994-04-28,,,3.98,,4.45,5.05,5.75,6.14,6.65,6.86,7.04,7.41,7.29
1994-04-29,,,3.97,,4.45,5.07,5.73,6.16,6.64,6.88,7.06,7.44,7.31
