date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2004-02-02,0.87,,0.94,,1.03,1.29,1.83,2.36,3.18,3.7,4.18,5.02,
2004-02-03,0.93,,0.94,,1.02,1.27,1.78,2.3,3.12,3.65,4.13,4.98,
2004-02-04,0.91,,0.94,,1.01,1.27,1.8,2.32,3.15,3.67,4.15,5.0,
2004-02-05,0.89,,0.94,,1.02,1.29,1.85,2.4,3.21,3.72,4.2,5.02,
2004-02-06,0.89,,0.93,,1.01,1.26,1.77,2.29,3.12,3.63,4.12,4.95,
2004-02-09,0.89,,0.94,,1.02,1.25,1.76,2.26,3.08,3.6,4.09,4.93,
2004-02-10,0.91,,0.95,,1.02,1.27,1.82,2.33,3.13,3.64,4.13,4.97,
2004-02-11,0.89,,0.93,,1.0,1.23,1.73,2.23,3.03,3.56,4.05,4.9,
2004-02-12,0.9,,0.93,,1.0,1.24,1.75,2.26,3.07,3.58,4.1,4.94,
2004-02-13,0.9,,0.92,,0.98,1.21,1.7,2.19,3.01,3.54,4.05,4.92,
2004-02-17,0.9,,0.95,,1.0,1.21,1.7,2.2,3.02,3.54,4.05,4.91,
2004-02-18,0.93,,0.94,,1.0,1.23,1.72,2.22,3.03,3.55,4.05,4.91,
2004-02-19,0.93,,0.94,,1.0,1.23,1.7,2.2,3.02,3.54,4.05,4.91,
2004-02-20,0.93,,0.94,,1.01,1.26,1.75,2.25,3.08,3.59,4.1,4.96,
2004-02-23,0.95,,0.97,,1.02,1.22,1.69,2.21,3.03,3.55,4.05,4.92,
2004-02-24,0.97,,0.97,,1.02,1.23,1.69,2.2,3.01,3.53,4.04,4.9,
2004-02-25,0.96,,0.96,,1.02,1.23,1.67,2.16,2.98,3.51,4.02,4.89,
2004-02-26,0.97,,0.96,,1.02,1.23,1.69,2.18,3.01,3.54,4.05,4.92,
2004-02-27,0.95,,0.96,,1.01,1.21,1.66,2.13,3.01,3.48,3.99,4.85,
