date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2004-05-03,0.83,,1.0,,1.21,1.6,2.34,2.86,3.63,4.11,4.53,5.3,
2004-05-04,0.93,,1.0,,1.19,1.57,2.32,2.88,3.66,4.15,4.56,5.34,
2004-05-05,0.9,,0.99,,1.17,1.56,2.34,2.91,3.71,4.18,4.61,5.38,
2004-05-06,0.89,,1.0,,1.21,1.61,2.39,2.94,3.72,4.2,4.63,5.41,
2004-05-07,0.9,,1.07,,1.35,1.83,2.64,3.19,3.96,4.41,4.79,5.53,
2004-05-10,0.89,,1.08,,1.36,1.85,2.61,3.18,3.95,4.41,4.81,5.54,
2004-05-11,0.91,,1.05,,1.35,1.83,2.61,3.19,3.94,4.39,4.79,5.53,
2004-05-12,0.9,,1.04,,1.33,1.81,2.62,3.19,3.96,4.41,4.83,5.57,
2004-05-13,0.88,,1.0,,1.34,1.84,2.67,3.24,4.01,4.46,4.85,5.61,
2004-05-14,0.87,,0.99,,1.34,1.81,2.59,3.16,3.92,4.39,4.79,5.54,
2004-05-17,0.9,,1.06,,1.35,1.8,2.51,3.07,3.83,4.29,4.7,5.47,
2004-05-18,0.91,,1.05,,1.37,1.83,2.58,3.13,3.87,4.34,4.74,5.48,
2004-05-19,0.91,,1.04,,1.38,1.85,2.61,3.18,3.93,4.39,4.79,5.54,
2004-05-20,0.9,,1.03,,1.36,1.81,2.55,3.12,3.86,4.33,4.72,5.47,
2004-05-21,0.91,,1.03,,1.39,1.84,2.6,3.18,3.91,4.37,4.76,5.5,
2004-05-24,0.92,,1.07,,1.41,1.86,2.59,3.17,3.9,4.36,4.75,5.48,
2004-05-25,0.95,,1.07,,1.41,1.84,2.58,3.16,3.89,4.34,4.73,5.45,
2004-05-26,0.94,,1.08,,1.39,1.81,2.52,3.08,3.81,4.27,4.67,5.41,
2004-05-27,0.94,,1.06,,1.37,1.77,2.46,3.02,3.74,4.2,4.6,5.34,
2004-05-28,0.94,,1.08,,1.39,1.83,2.54,3.1,3.81,4.26,4.66,5.39,
