date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2004-12-01,2.06,,2.22,,2.4,2.6,3.01,3.28,3.72,4.08,4.38,5.04,
2004-12-02,2.06,,2.22,,2.41,2.62,3.04,3.3,3.75,4.1,4.4,5.07,
2004-12-03,2.06,,2.21,,2.39,2.58,2.94,3.19,3.61,3.96,4.27,4.95,
2004-12-06,2.09,,2.25,,2.44,2.6,2.93,3.17,3.59,3.94,4.24,4.92,
2004-12-07,2.08,,2.25,,2.43,2.6,2.95,3.19,3.6,3.94,4.23,4.91,
2004-12-08,2.08,,2.24,,2.42,2.59,2.91,3.12,3.53,3.85,4.14,4.8,
2004-12-09,2.07,,2.24,,2.42,2.59,2.93,3.15,3.54,3.87,4.19,4.84,
2004-12-10,2.07,,2.25,,2.44,2.61,2.95,3.15,3.52,3.85,4.16,4.83,
2004-12-13,2.04,,2.24,,2.5,2.66,2.98,3.18,3.54,3.85,4.16,4.81,
2004-12-14,2.01,,2.21,,2.48,2.65,2.99,3.17,3.53,3.83,4.14,4.79,
2004-12-15,1.98,,2.21,,2.47,2.64,2.97,3.14,3.48,3.78,4.09,4.72,
2004-12-16,1.93,,2.2,,2.47,2.66,3.01,3.21,3.58,3.89,4.19,4.84,
2004-12-17,1.95,,2.2,,2.48,2.67,3.03,3.22,3.59,3.91,4.21,4.85,
2004-12-20,1.97,,2.22,,2.54,2.72,3.06,3.23,3.59,3.91,4.21,4.84,
2004-12-21,1.92,,2.2,,2.54,2.72,3.05,3.22,3.57,3.89,4.18,4.82,
2004-12-22,1.84,,2.18,,2.53,2.71,3.04,3.21,3.57,3.91,4.21,4.85,
2004-12-23,1.83,,2.19,,2.54,2.7,3.02,3.21,3.58,3.92,4.23,4.86,
2004-12-27,1.9,,2.26,,2.63,2.78,3.07,3.26,3.65,3.99,4.3,4.95,
2004-12-28,1.88,,2.25,,2.62,2.77,3.08,3.27,3.66,4.0,4.31,4.94,
2004-12-29,1.76,,2.22,,2.6,2.77,3.12,3.32,3.69,4.03,4.33,4.96,
2004-12-30,1.68,,2.22,,2.59,2.76,3.1,3.27,3.64,3.97,4.27,4.92,
2004-12-31,1.89,,2.22,,2.59,2.75,3.08,3.25,3.63,3.94,4.24,4.85,
