date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2002-11-01,1.44,,1.43,,1.42,1.46,1.76,2.14,2.92,3.54,4.01,5.07,
2002-11-04,1.44,,1.43,,1.43,1.48,1.79,2.19,3.0,3.59,4.07,5.11,
2002-11-05,1.44,,1.42,,1.41,1.48,1.82,2.21,3.0,3.62,4.1,5.13,
2002-11-06,1.24,,1.23,,1.26,1.46,1.87,2.26,3.01,3.62,4.09,5.12,
2002-11-07,1.2,,1.22,,1.27,1.46,1.86,2.2,2.86,3.46,3.88,4.94,
2002-11-08,1.19,,1.22,,1.26,1.43,1.87,2.21,2.87,3.44,3.85,4.87,
2002-11-12,1.2,,1.22,,1.26,1.44,1.79,2.14,2.83,3.42,3.84,4.87,
2002-11-13,1.22,,1.21,,1.25,1.42,1.76,2.11,2.82,3.4,3.84,4.86,
2002-11-14,1.22,,1.22,,1.27,1.48,1.89,2.28,3.01,3.6,4.03,5.01,
2002-11-15,1.23,,1.22,,1.28,1.49,1.91,2.3,3.05,3.63,4.05,5.02,
2002-11-18,1.24,,1.23,,1.27,1.48,1.91,2.3,3.04,3.61,4.02,4.98,
2002-11-19,1.23,,1.21,,1.27,1.49,1.91,2.3,3.02,3.58,3.99,4.94,
2002-11-20,1.22,,1.22,,1.27,1.5,1.98,2.39,3.13,3.72,4.08,5.04,
2002-11-21,1.23,,1.22,,1.27,1.52,2.05,2.46,3.2,3.8,4.14,5.1,
2002-11-22,1.23,,1.23,,1.29,1.54,2.1,2.52,3.26,3.84,4.18,5.12,
2002-11-25,1.24,,1.24,,1.3,1.56,2.09,2.51,3.26,3.85,4.19,5.13,
2002-11-26,1.27,,1.22,,1.28,1.51,1.97,2.38,3.14,3.71,4.08,5.03,
2002-11-27,1.28,,1.23,,1.3,1.58,2.13,2.58,3.34,3.93,4.26,5.23,
2002-11-29,1.25,,1.22,,1.3,1.56,2.08,2.51,3.28,3.88,4.22,5.18,
