date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
1992-02-03,,,3.96,,4.06,4.23,5.15,5.72,6.52,6.98,7.36,,7.82
1992-02-04,,,3.94,,4.04,4.21,5.12,5.67,6.46,6.91,7.29,,7.76
1992-02-05,,,3.94,,4.03,4.21,5.07,5.59,6.4,6.83,7.21,,7.74
1992-02-06,,,3.91,,4.02,4.2,5.05,5.56,6.4,6.81,7.2,,7.75
1992-02-07,,,3.84,,3.92,4.1,4.97,5.51,6.4,6.8,7.2,,7.77
1992-02-10,,,3.83,,3.93,4.08,4.94,5.52,6.38,6.79,7.21,,7.79
1992-02-11,,,3.85,,3.97,4.14,5.01,5.51,6.4,6.82,7.23,,7.79
1992-02-12,,,3.85,,3.97,4.16,5.08,5.55,6.46,6.88,7.3,,7.81
1992-02-13,,,3.89,,4.03,4.26,5.22,5.72,6.61,7.0,7.4,,7.92
1992-02-14,,,3.89,,4.04,4.32,5.27,5.76,6.65,7.02,7.41,,7.91
1992-02-18,,,3.93,,4.08,4.31,5.24,5.77,6.69,7.07,7.47,,7.97
1992-02-19,,,3.95,,4.11,4.33,5.28,5.78,6.67,7.05,7.42,,7.93
1992-02-20,,,3.98,,4.14,4.38,5.3,5.78,6.67,7.03,7.41,,7.91
1992-02-21,,,4.03,,4.2,4.47,5.46,5.93,6.77,7.1,7.45,,7.95
1992-02-24,,,4.07,,4.23,4.48,5.46,5.96,6.81,7.12,7.47,,7.97
1992-02-25,,,4.07,,4.22,4.47,5.43,5.92,6.78,7.09,7.44,,7.94
1992-02-26,,,4.05,,4.18,4.4,5.37,5.84,6.66,7.01,7.33,,7.85
1992-02-27,,,4.04,,4.14,4.36,5.34,5.84,6.67,7.02,7.35,,7.86
1992-02-28,,,4.03,,4.14,4.35,5.27,5.75,6.58,6.95,7.27,,7.8
