date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
1992-06-01,,,3.82,,4.01,4.32,5.29,5.84,6.69,7.06,7.39,,7.9
1992-06-02,,,3.83,,4.0,4.3,5.23,5.78,6.61,7.02,7.35,,7.87
1992-06-03,,,3.8,,3.99,4.27,5.2,5.76,6.6,7.01,7.34,,7.88
1992-06-04,,,3.78,,3.98,4.26,5.22,5.76,6.6,7.01,7.34,,7.88
1992-06-05,,,3.77,,3.94,4.21,5.13,5.7,6.55,6.96,7.31,,7.84
1992-06-08,,,3.78,,3.95,4.2,5.11,5.69,6.56,6.97,7.31,,7.84
1992-06-09,,,3.77,,3.94,4.2,5.11,5.69,6.59,6.99,7.33,,7.88
1992-06-10,,,3.77,,3.95,4.2,5.13,5.69,6.59,7.01,7.35,,7.9
1992-06-11,,,3.75,,3.92,4.18,5.09,5.67,6.56,6.98,7.33,,7.88
1992-06-12,,,3.75,,3.88,4.14,5.06,5.61,6.49,6.94,7.29,,7.85
1992-06-15,,,3.75,,3.88,4.13,5.05,5.6,6.49,6.93,7.28,,7.85
1992-06-16,,,3.72,,3.86,4.12,5.02,5.56,6.44,6.88,7.24,,7.84
1992-06-17,,,3.7,,3.83,4.1,5.0,5.55,6.44,6.86,7.23,,7.82
1992-06-18,,,3.69,,3.82,4.08,4.94,5.5,6.39,6.81,7.19,,7.8
1992-06-19,,,3.74,,3.89,4.17,5.0,5.54,6.45,6.87,7.24,,7.83
1992-06-22,,,3.75,,3.88,4.15,4.99,5.55,6.45,6.86,7.24,,7.84
1992-06-23,,,3.77,,3.93,4.22,5.1,5.58,6.5,6.88,7.25,,7.85
1992-06-24,,,3.72,,3.85,4.11,4.96,5.47,6.39,6.83,7.2,,7.83
1992-06-25,,,3.71,,3.82,4.09,4.89,5.41,6.32,6.75,7.14,,7.78
1992-06-26,,,3.71,,3.83,4.11,4.88,5.42,6.33,6.78,7.15,,7.79
1992-06-29,,,3.66,,3.77,4.04,4.83,5.38,6.29,6.74,7.12,,7.78
1992-06-30,,,3.65,,3.77,4.05,4.83,5.39,6.29,6.76,7.14,,7.79
