date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
1993-10-01,,,2.98,,3.11,3.35,3.84,4.18,4.72,5.03,5.34,6.12,5.98
1993-10-04,,,3.02,,3.17,3.35,3.85,4.16,4.71,5.04,5.34,6.1,5.99
1993-10-05,,,3.06,,3.2,3.38,3.86,4.18,4.72,5.05,5.35,6.12,6.01
1993-10-06,,,3.04,,3.19,3.36,3.85,4.16,4.7,5.05,5.35,6.12,6.01
1993-10-07,,,3.05,,3.17,3.35,3.83,4.15,4.69,5.05,5.33,6.11,6.01
1993-10-08,,,3.05,,3.16,3.33,3.78,4.09,4.61,4.96,5.26,6.02,5.92
1993-10-12,,,3.12,,3.21,3.36,3.82,4.11,4.64,4.97,5.27,6.02,5.92
1993-10-13,,,3.1,,3.2,3.36,3.84,4.11,4.64,4.98,5.27,6.03,5.92
1993-10-14,,,3.08,,3.18,3.36,3.82,4.09,4.61,4.93,5.23,5.98,5.86
1993-10-15,,,3.08,,3.18,3.35,3.81,4.06,4.57,4.9,5.19,5.91,5.78
1993-10-18,,,3.13,,3.23,3.39,3.84,4.14,4.66,4.99,5.27,5.99,5.85
1993-10-19,,,3.13,,3.24,3.39,3.86,4.14,4.66,5.0,5.27,5.98,5.85
1993-10-20,,,3.11,,3.22,3.38,3.86,4.13,4.64,4.98,5.26,5.97,5.83
1993-10-21,,,3.12,,3.25,3.4,3.89,4.19,4.72,5.07,5.35,6.06,5.92
1993-10-22,,,3.11,,3.25,3.42,3.91,4.23,4.76,5.15,5.42,6.13,5.98
1993-10-25,,,3.14,,3.28,3.45,3.95,4.26,4.82,5.21,5.47,6.17,6.02
1993-10-26,,,3.16,,3.29,3.45,3.93,4.25,4.79,5.17,5.43,6.14,6.0
1993-10-27,,,3.15,,3.29,3.47,3.99,4.28,4.82,5.19,5.44,6.15,6.0
1993-10-28,,,3.11,,3.28,3.47,3.97,4.29,4.83,5.17,5.41,6.11,5.97
1993-10-29,,,3.1,,3.28,3.47,3.99,4.3,4.83,5.19,5.43,6.12,5.96
