date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
1993-06-01,,,3.14,,3.3,3.55,4.16,4.54,5.28,5.71,6.07,,6.88
1993-06-02,,,3.14,,3.3,3.56,4.18,4.57,5.27,5.69,6.06,,6.88
1993-06-03,,,3.1,,3.27,3.53,4.14,4.52,5.23,5.64,6.02,,6.86
1993-06-04,,,3.18,,3.39,3.67,4.31,4.67,5.36,5.75,6.11,,6.91
1993-06-07,,,3.2,,3.4,3.65,4.3,4.66,5.34,5.73,6.08,,6.88
1993-06-08,,,3.2,,3.4,3.66,4.33,4.7,5.35,5.74,6.09,,6.91
1993-06-09,,,3.18,,3.37,3.62,4.29,4.67,5.33,5.72,6.07,,6.87
1993-06-10,,,3.18,,3.36,3.62,4.29,4.67,5.34,5.72,6.07,,6.88
1993-06-11,,,3.12,,3.28,3.51,4.15,4.53,5.22,5.61,5.97,,6.8
1993-06-14,,,3.13,,3.28,3.5,4.13,4.52,5.2,5.6,5.97,,6.81
1993-06-15,,,3.12,,3.25,3.48,4.11,4.49,5.19,5.59,5.96,,6.83
1993-06-16,,,3.11,,3.25,3.47,4.09,4.47,5.18,5.59,5.96,,6.82
1993-06-17,,,3.1,,3.24,3.46,4.08,4.47,5.17,5.57,5.93,,6.81
1993-06-18,,,3.13,,3.28,3.52,4.16,4.53,5.23,5.62,5.97,,6.82
1993-06-21,,,3.17,,3.28,3.52,4.16,4.51,5.2,5.57,5.92,,6.78
1993-06-22,,,3.16,,3.27,3.51,4.15,4.51,5.21,5.58,5.91,,6.78
1993-06-23,,,3.19,,3.32,3.56,4.2,4.54,5.2,5.59,5.91,,6.77
1993-06-24,,,3.17,,3.3,3.54,4.15,4.49,5.16,5.55,5.88,,6.74
1993-06-25,,,3.15,,3.28,3.5,4.1,4.45,5.13,5.51,5.84,,6.71
1993-06-28,,,3.11,,3.23,3.47,4.06,4.41,5.08,5.47,5.8,,6.67
1993-06-29,,,3.1,,3.21,3.45,4.03,4.37,5.05,5.45,5.79,,6.67
1993-06-30,,,3.1,,3.22,3.45,4.03,4.39,5.05,5.46,5.8,,6.68
