date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2010-03-01,0.09,,0.13,,0.19,0.32,0.8,1.34,2.28,3.04,3.61,4.41,4.56
2010-03-02,0.09,,0.14,,0.19,0.32,0.8,1.33,2.27,3.04,3.62,4.42,4.57
2010-03-03,0.09,,0.14,,0.19,0.33,0.82,1.34,2.27,3.04,3.63,4.43,4.58
2010-03-04,0.09,,0.14,,0.19,0.35,0.86,1.38,2.28,3.03,3.61,4.4,4.56
2010-03-05,0.11,,0.15,,0.2,0.38,0.91,1.43,2.35,3.1,3.69,4.49,4.64
2010-03-08,0.11,,0.16,,0.21,0.39,0.9,1.43,2.36,3.13,3.72,4.52,4.68
2010-03-09,0.12,,0.16,,0.21,0.37,0.89,1.43,2.34,3.11,3.71,4.53,4.68
2010-03-10,0.12,,0.15,,0.21,0.39,0.92,1.45,2.39,3.14,3.73,4.53,4.69
2010-03-11,0.12,,0.16,,0.22,0.4,0.97,1.5,2.43,3.16,3.73,4.51,4.66
2010-03-12,0.1,,0.15,,0.24,0.41,0.97,1.5,2.42,3.15,3.71,4.47,4.62
2010-03-15,0.12,,0.17,,0.24,0.4,0.96,1.49,2.42,3.15,3.71,4.48,4.63
2010-03-16,0.14,,0.16,,0.24,0.41,0.93,1.47,2.37,3.1,3.66,4.43,4.59
2010-03-17,0.13,,0.15,,0.23,0.41,0.95,1.47,2.38,3.1,3.65,4.41,4.56
2010-03-18,0.14,,0.16,,0.26,0.41,0.98,1.52,2.44,3.14,3.68,4.43,4.59
2010-03-19,0.13,,0.16,,0.25,0.42,1.02,1.56,2.48,3.16,3.7,4.41,4.58
2010-03-22,0.13,,0.15,,0.24,0.41,1.01,1.54,2.43,3.12,3.67,4.41,4.57
2010-03-23,0.11,,0.14,,0.23,0.4,1.02,1.55,2.44,3.13,3.69,4.43,4.6
2010-03-24,0.12,,0.14,,0.23,0.44,1.08,1.67,2.62,3.28,3.84,4.56,4.72
2010-03-25,0.12,,0.14,,0.25,0.44,1.1,1.69,2.65,3.37,3.91,4.63,4.77
2010-03-26,0.11,,0.14,,0.25,0.43,1.04,1.64,2.59,3.31,3.86,4.6,4.75
2010-03-29,0.11,,0.15,,0.24,0.42,1.04,1.65,2.6,3.32,3.88,4.61,4.76
2010-03-30,0.13,,0.16,,0.24,0.44,1.06,1.65,2.6,3.32,3.88,4.59,4.75
2010-03-31,0.15,,0.16,,0.24,0.41,1.02,1.6,2.55,3.28,3.84,4.55,4.72
