date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2010-12-01,0.17,,0.16,,0.2,0.28,0.53,0.84,1.64,2.33,2.97,3.95,4.24
2010-12-02,0.16,,0.16,,0.19,0.29,0.55,0.86,1.68,2.37,3.01,3.97,4.27
2010-12-03,0.14,,0.14,,0.19,0.26,0.49,0.8,1.64,2.36,3.03,4.01,4.32
2010-12-06,0.14,,0.15,,0.19,0.26,0.42,0.73,1.53,2.26,2.95,3.94,4.25
2010-12-07,0.08,,0.14,,0.19,0.28,0.54,0.87,1.74,2.51,3.15,4.11,4.39
2010-12-08,0.08,,0.15,,0.18,0.3,0.63,0.97,1.87,2.62,3.26,4.18,4.45
2010-12-09,0.09,,0.14,,0.18,0.3,0.64,0.99,1.9,2.62,3.23,4.15,4.41
2010-12-10,0.09,,0.13,,0.18,0.29,0.64,1.03,1.98,2.7,3.32,4.19,4.43
2010-12-13,0.1,,0.15,,0.19,0.29,0.61,0.98,1.91,2.64,3.29,4.15,4.39
2010-12-14,0.09,,0.15,,0.2,0.3,0.66,1.06,2.08,2.84,3.49,4.32,4.54
2010-12-15,0.08,,0.14,,0.2,0.3,0.68,1.08,2.11,2.88,3.53,4.37,4.59
2010-12-16,0.08,,0.13,,0.19,0.31,0.66,1.05,2.06,2.81,3.47,4.32,4.57
2010-12-17,0.05,,0.11,,0.18,0.3,0.61,0.99,1.97,2.69,3.33,4.19,4.41
2010-12-20,0.04,,0.14,,0.19,0.3,0.62,1.01,1.99,2.72,3.36,4.21,4.44
2010-12-21,0.09,,0.14,,0.19,0.3,0.63,1.02,1.99,2.71,3.35,4.21,4.44
2010-12-22,0.07,,0.14,,0.2,0.3,0.65,1.05,2.02,2.74,3.36,4.23,4.45
2010-12-23,0.07,,0.14,,0.19,0.3,0.67,1.1,2.09,2.8,3.41,4.26,4.47
2010-12-27,0.06,,0.17,,0.22,0.32,0.71,1.11,2.08,2.76,3.36,4.2,4.42
2010-12-28,0.08,,0.15,,0.21,0.31,0.75,1.17,2.18,2.89,3.5,4.33,4.53
2010-12-29,0.05,,0.13,,0.2,0.3,0.64,1.05,2.03,2.75,3.35,4.19,4.41
2010-12-30,0.05,,0.12,,0.2,0.29,0.66,1.07,2.06,2.76,3.38,4.21,4.43
2010-12-31,0.07,,0.12,,0.19,0.29,0.61,1.02,2.01,2.71,3.3,4.13,4.34
