date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2010-08-02,0.14,,0.16,,0.2,0.28,0.56,0.85,1.64,2.35,2.99,3.82,4.06
2010-08-03,0.15,,0.16,,0.2,0.27,0.53,0.8,1.55,2.27,2.94,3.78,4.04
2010-08-04,0.15,,0.16,,0.2,0.28,0.56,0.86,1.62,2.33,2.98,3.81,4.07
2010-08-05,0.15,,0.15,,0.19,0.27,0.53,0.81,1.57,2.28,2.94,3.78,4.05
2010-08-06,0.14,,0.15,,0.19,0.25,0.5,0.78,1.51,2.21,2.86,3.71,4.0
2010-08-09,0.14,,0.15,,0.19,0.26,0.54,0.81,1.54,2.21,2.86,3.73,4.01
2010-08-10,0.15,,0.15,,0.19,0.25,0.52,0.78,1.46,2.14,2.79,3.7,4.0
2010-08-11,0.15,,0.15,,0.19,0.25,0.54,0.78,1.44,2.08,2.72,3.62,3.93
2010-08-12,0.15,,0.16,,0.18,0.25,0.55,0.81,1.48,2.11,2.74,3.63,3.94
2010-08-13,0.14,,0.15,,0.19,0.26,0.54,0.81,1.47,2.07,2.68,3.56,3.87
2010-08-16,0.15,,0.16,,0.19,0.25,0.51,0.76,1.4,2.0,2.58,3.42,3.72
2010-08-17,0.16,,0.17,,0.19,0.26,0.52,0.78,1.44,2.06,2.64,3.47,3.77
2010-08-18,0.16,,0.16,,0.19,0.25,0.51,0.77,1.46,2.06,2.64,3.44,3.73
2010-08-19,0.16,,0.16,,0.19,0.25,0.49,0.74,1.41,2.02,2.58,3.37,3.66
2010-08-20,0.15,,0.15,,0.19,0.26,0.49,0.78,1.47,2.07,2.62,3.38,3.67
2010-08-23,0.15,,0.16,,0.19,0.25,0.49,0.76,1.43,2.04,2.6,3.37,3.65
2010-08-24,0.17,,0.16,,0.2,0.27,0.5,0.72,1.36,1.95,2.5,3.28,3.57
2010-08-25,0.17,,0.16,,0.19,0.26,0.53,0.77,1.4,2.0,2.54,3.31,3.59
2010-08-26,0.17,,0.16,,0.19,0.25,0.51,0.77,1.38,1.97,2.5,3.25,3.53
2010-08-27,0.17,,0.15,,0.19,0.27,0.56,0.83,1.49,2.09,2.66,3.41,3.69
2010-08-30,0.16,,0.14,,0.19,0.26,0.5,0.75,1.39,1.98,2.54,3.3,3.6
2010-08-31,0.16,,0.14,,0.19,0.25,0.47,0.72,1.33,1.92,2.47,3.23,3.52
