date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2010-11-01,0.14,,0.13,,0.16,0.22,0.34,0.5,1.17,1.9,2.66,3.66,4.01
2010-11-02,0.13,,0.13,,0.16,0.22,0.34,0.51,1.15,1.87,2.63,3.58,3.93
2010-11-03,0.13,,0.13,,0.16,0.22,0.34,0.49,1.11,1.85,2.67,3.71,4.09
2010-11-04,0.13,,0.13,,0.17,0.21,0.33,0.45,1.04,1.73,2.53,3.62,4.04
2010-11-05,0.13,,0.13,,0.16,0.22,0.38,0.51,1.1,1.77,2.58,3.69,4.12
2010-11-08,0.12,,0.13,,0.16,0.22,0.41,0.59,1.13,1.78,2.6,3.7,4.12
2010-11-09,0.11,,0.13,,0.16,0.24,0.46,0.66,1.27,1.91,2.72,3.83,4.25
2010-11-10,0.12,,0.13,,0.16,0.24,0.44,0.63,1.23,1.84,2.65,3.83,4.25
2010-11-12,0.11,,0.13,,0.17,0.27,0.51,0.73,1.35,1.98,2.76,3.88,4.26
2010-11-15,0.12,,0.14,,0.19,0.29,0.53,0.81,1.51,2.16,2.92,4.01,4.38
2010-11-16,0.13,,0.15,,0.19,0.27,0.51,0.79,1.49,2.13,2.85,3.9,4.26
2010-11-17,0.13,,0.14,,0.19,0.26,0.5,0.77,1.49,2.16,2.89,3.95,4.31
2010-11-18,0.13,,0.15,,0.19,0.26,0.52,0.77,1.51,2.2,2.9,3.95,4.29
2010-11-19,0.12,,0.14,,0.19,0.27,0.52,0.78,1.54,2.2,2.88,3.91,4.25
2010-11-22,0.12,,0.15,,0.2,0.26,0.49,0.72,1.44,2.11,2.8,3.85,4.2
2010-11-23,0.15,,0.15,,0.2,0.26,0.45,0.69,1.4,2.08,2.77,3.82,4.18
2010-11-24,0.16,,0.16,,0.2,0.28,0.53,0.81,1.56,2.24,2.93,3.96,4.29
2010-11-26,0.16,,0.16,,0.21,0.28,0.51,0.78,1.53,2.21,2.87,3.88,4.21
2010-11-29,0.16,,0.18,,0.21,0.28,0.52,0.77,1.51,2.19,2.84,3.83,4.16
2010-11-30,0.18,,0.17,,0.21,0.27,0.45,0.72,1.47,2.16,2.81,3.8,4.12
