date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2010-04-01,0.16,,0.16,,0.24,0.42,1.05,1.63,2.59,3.32,3.89,4.58,4.74
2010-04-02,0.15,,0.16,,0.26,0.46,1.11,1.7,2.67,3.4,3.96,4.65,4.81
2010-04-05,0.16,,0.18,,0.27,0.48,1.18,1.77,2.75,3.46,4.01,4.69,4.85
2010-04-06,0.17,,0.17,,0.26,0.49,1.14,1.74,2.71,3.42,3.98,4.68,4.84
2010-04-07,0.16,,0.17,,0.25,0.47,1.06,1.66,2.62,3.33,3.89,4.58,4.74
2010-04-08,0.16,,0.17,,0.24,0.46,1.09,1.68,2.64,3.36,3.91,4.6,4.75
2010-04-09,0.16,,0.16,,0.25,0.46,1.08,1.68,2.65,3.34,3.9,4.58,4.74
2010-04-12,0.15,,0.16,,0.24,0.46,1.07,1.65,2.6,3.29,3.87,4.54,4.7
2010-04-13,0.15,,0.16,,0.24,0.45,1.07,1.65,2.58,3.27,3.84,4.52,4.68
2010-04-14,0.15,,0.16,,0.24,0.45,1.07,1.65,2.61,3.31,3.88,4.57,4.72
2010-04-15,0.16,,0.16,,0.23,0.43,1.04,1.62,2.57,3.28,3.86,4.56,4.72
2010-04-16,0.15,,0.16,,0.24,0.41,0.98,1.56,2.49,3.2,3.79,4.5,4.67
2010-04-19,0.15,,0.16,,0.23,0.43,1.01,1.59,2.54,3.25,3.83,4.54,4.7
2010-04-20,0.14,,0.16,,0.24,0.42,1.05,1.62,2.56,3.25,3.82,4.51,4.67
2010-04-21,0.14,,0.15,,0.23,0.44,1.03,1.6,2.52,3.2,3.77,4.45,4.61
2010-04-22,0.15,,0.16,,0.24,0.45,1.07,1.64,2.57,3.26,3.8,4.48,4.65
2010-04-23,0.14,,0.16,,0.26,0.46,1.1,1.68,2.61,3.3,3.84,4.51,4.67
2010-04-26,0.14,,0.16,,0.25,0.47,1.09,1.67,2.6,3.28,3.83,4.5,4.67
2010-04-27,0.14,,0.16,,0.24,0.42,1.03,1.55,2.46,3.14,3.71,4.4,4.56
2010-04-28,0.14,,0.16,,0.24,0.43,1.03,1.61,2.53,3.23,3.8,4.47,4.63
2010-04-29,0.15,,0.17,,0.23,0.42,1.01,1.58,2.49,3.19,3.76,4.42,4.6
2010-04-30,0.14,,0.16,,0.25,0.41,0.97,1.51,2.43,3.12,3.69,4.36,4.53
