date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2010-07-01,0.16,,0.17,,0.22,0.32,0.63,1.01,1.8,2.43,2.96,3.71,3.88
2010-07-02,0.16,,0.17,,0.22,0.31,0.63,1.04,1.82,2.46,3.0,3.77,3.94
2010-07-06,0.17,,0.17,,0.21,0.32,0.62,1.0,1.76,2.4,2.95,3.71,3.89
2010-07-07,0.17,,0.16,,0.2,0.31,0.63,1.01,1.79,2.45,3.0,3.78,3.96
2010-07-08,0.17,,0.15,,0.19,0.3,0.63,1.01,1.8,2.48,3.04,3.81,4.0
2010-07-09,0.16,,0.16,,0.2,0.3,0.63,1.03,1.85,2.52,3.07,3.85,4.04
2010-07-12,0.16,,0.16,,0.2,0.3,0.65,1.06,1.85,2.51,3.08,3.86,4.05
2010-07-13,0.16,,0.15,,0.2,0.3,0.67,1.09,1.9,2.57,3.15,3.92,4.1
2010-07-14,0.16,,0.15,,0.19,0.27,0.62,1.02,1.82,2.49,3.07,3.84,4.03
2010-07-15,0.16,,0.15,,0.2,0.27,0.61,0.98,1.76,2.43,3.0,3.77,3.97
2010-07-16,0.14,,0.15,,0.19,0.28,0.61,0.94,1.7,2.37,2.96,3.74,3.95
2010-07-19,0.15,,0.17,,0.2,0.28,0.61,0.95,1.73,2.4,2.99,3.78,3.99
2010-07-20,0.16,,0.16,,0.19,0.27,0.61,0.94,1.71,2.39,2.98,3.78,3.99
2010-07-21,0.16,,0.16,,0.19,0.27,0.58,0.91,1.66,2.32,2.9,3.68,3.89
2010-07-22,0.15,,0.16,,0.2,0.27,0.6,0.92,1.69,2.38,2.96,3.75,3.95
2010-07-23,0.15,,0.16,,0.2,0.27,0.6,0.94,1.75,2.43,3.02,3.81,4.01
2010-07-26,0.15,,0.16,,0.2,0.29,0.62,0.97,1.76,2.45,3.03,3.82,4.03
2010-07-27,0.16,,0.15,,0.21,0.3,0.65,1.02,1.82,2.51,3.08,3.88,4.08
2010-07-28,0.15,,0.15,,0.2,0.3,0.61,0.95,1.75,2.43,3.03,3.86,4.07
2010-07-29,0.15,,0.15,,0.2,0.3,0.59,0.92,1.7,2.4,3.03,3.86,4.08
2010-07-30,0.14,,0.15,,0.2,0.29,0.55,0.84,1.6,2.3,2.94,3.74,3.98
