date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2000-04-03,,,5.87,,6.18,6.23,6.45,6.41,6.3,6.25,6.0,6.19,5.84
2000-04-04,,,5.83,,6.1,6.14,6.35,6.29,6.16,6.15,5.9,6.12,5.77
2000-04-05,,,5.86,,6.12,6.15,6.35,6.29,6.17,6.16,5.9,6.14,5.81
2000-04-06,,,5.88,,6.1,6.17,6.38,6.32,6.2,6.19,5.93,6.12,5.8
2000-04-07,,,5.9,,6.1,6.17,6.38,6.33,6.18,6.13,5.86,6.04,5.71
2000-04-10,,,5.85,,6.1,6.14,6.31,6.26,6.11,6.08,5.8,6.04,5.69
2000-04-11,,,5.83,,6.12,6.16,6.36,6.31,6.19,6.2,5.89,6.13,5.77
2000-04-12,,,5.83,,6.08,6.17,6.4,6.35,6.27,6.29,5.97,6.19,5.84
2000-04-13,,,5.81,,6.07,6.16,6.4,6.34,6.24,6.25,5.94,6.16,5.81
2000-04-14,,,5.81,,6.03,6.08,6.27,6.21,6.11,6.16,5.85,6.12,5.79
2000-04-17,,,5.82,,6.05,6.09,6.33,6.29,6.23,6.31,6.01,6.26,5.92
2000-04-18,,,5.81,,6.01,6.07,6.33,6.3,6.27,6.33,6.05,6.26,5.92
2000-04-19,,,5.81,,6.02,6.08,6.33,6.29,6.23,6.26,5.99,6.18,5.85
2000-04-20,,,5.79,,6.0,6.12,6.38,6.33,6.24,6.25,5.99,6.16,5.83
2000-04-24,,,5.8,,6.01,6.11,6.36,6.31,6.23,6.25,6.0,6.2,5.86
2000-04-25,,,5.79,,6.02,6.18,6.48,6.45,6.39,6.4,6.14,6.27,5.95
2000-04-26,,,5.75,,6.03,6.19,6.5,6.46,6.4,6.4,6.14,6.28,5.95
2000-04-27,,,5.75,,6.06,6.21,6.63,6.59,6.51,6.5,6.23,6.34,6.0
2000-04-28,,,5.82,,6.12,6.24,6.68,6.64,6.56,6.49,6.23,6.31,5.97
