date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2000-08-01,,,6.25,,6.39,6.09,6.27,6.2,6.12,6.14,6.0,6.09,5.74
2000-08-02,,,6.25,,6.35,6.12,6.23,6.18,6.09,6.1,5.98,6.09,5.77
2000-08-03,,,6.23,,6.34,6.1,6.22,6.16,6.07,6.08,5.95,6.05,5.74
2000-08-04,,,6.23,,6.31,6.08,6.15,6.1,6.02,6.03,5.91,6.03,5.72
2000-08-07,,,6.28,,6.34,6.13,6.2,6.16,6.07,6.09,5.97,6.06,5.76
2000-08-08,,,6.26,,6.32,6.13,6.16,6.13,6.03,6.04,5.93,6.03,5.73
2000-08-09,,,6.25,,6.32,6.17,6.18,6.14,6.03,6.03,5.81,6.02,5.73
2000-08-10,,,6.25,,6.31,6.17,6.16,6.11,6.0,6.0,5.76,6.0,5.68
2000-08-11,,,6.29,,6.35,6.24,6.25,6.19,6.07,6.06,5.79,6.04,5.72
2000-08-14,,,6.27,,6.36,6.21,6.25,6.2,6.07,6.05,5.78,6.0,5.7
2000-08-15,,,6.28,,6.37,6.22,6.28,6.24,6.11,6.08,5.81,6.02,5.72
2000-08-16,,,6.27,,6.35,6.21,6.3,6.26,6.13,6.1,5.83,6.05,5.73
2000-08-17,,,6.27,,6.35,6.21,6.3,6.26,6.13,6.09,5.81,6.02,5.72
2000-08-18,,,6.27,,6.32,6.19,6.27,6.22,6.09,6.05,5.78,6.0,5.69
2000-08-21,,,6.3,,6.38,6.2,6.28,6.23,6.1,6.06,5.79,6.02,5.71
2000-08-22,,,6.28,,6.36,6.2,6.27,6.21,6.07,6.05,5.78,6.01,5.71
2000-08-23,,,6.29,,6.37,6.18,6.2,6.16,6.02,5.99,5.73,5.97,5.68
2000-08-24,,,6.29,,6.36,6.2,6.19,6.12,6.0,5.98,5.73,5.96,5.67
2000-08-25,,,6.31,,6.36,6.2,6.19,6.12,6.0,5.98,5.73,5.96,5.67
2000-08-28,,,6.32,,6.39,6.24,6.23,6.15,6.05,6.04,5.78,6.01,5.72
2000-08-29,,,6.31,,6.39,6.25,6.26,6.21,6.08,6.07,5.81,6.04,5.75
2000-08-30,,,6.32,,6.39,6.25,6.24,6.17,6.07,6.07,5.81,6.03,5.74
2000-08-31,,,6.31,,6.38,6.22,6.18,6.09,5.98,5.98,5.73,5.96,5.67
