date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2000-10-02,,,6.27,,6.33,6.06,5.98,5.92,5.86,5.95,5.83,6.18,5.93
2000-10-03,,,6.24,,6.32,6.07,6.0,5.95,5.88,5.99,5.87,6.2,5.94
2000-10-04,,,6.24,,6.32,6.06,6.03,5.99,5.94,6.01,5.9,6.21,5.95
2000-10-05,,,6.25,,6.33,6.06,6.02,5.97,5.92,5.98,5.87,6.17,5.91
2000-10-06,,,6.24,,6.33,6.06,5.98,5.92,5.88,5.92,5.82,6.11,5.85
2000-10-10,,,6.27,,6.35,6.06,5.98,5.91,5.86,5.91,5.8,6.08,5.83
2000-10-11,,,6.23,,6.32,6.01,5.93,5.88,5.82,5.88,5.77,6.06,5.83
2000-10-12,,,6.19,,6.22,5.93,5.86,5.81,5.74,5.82,5.73,6.05,5.82
2000-10-13,,,6.19,,6.2,5.93,5.84,5.79,5.73,5.82,5.73,6.05,5.8
2000-10-16,,,6.28,,6.28,5.97,5.89,5.83,5.77,5.84,5.74,6.06,5.81
2000-10-17,,,6.3,,6.27,5.92,5.83,5.76,5.68,5.77,5.68,6.0,5.77
2000-10-18,,,6.3,,6.26,5.91,5.82,5.74,5.68,5.76,5.66,6.0,5.77
2000-10-19,,,6.32,,6.3,5.96,5.86,5.77,5.69,5.76,5.66,5.98,5.76
2000-10-20,,,6.31,,6.29,5.94,5.84,5.76,5.69,5.73,5.64,5.95,5.73
2000-10-23,,,6.34,,6.33,5.93,5.82,5.74,5.66,5.67,5.59,5.89,5.68
2000-10-24,,,6.35,,6.34,5.97,5.86,5.77,5.7,5.71,5.63,5.93,5.71
2000-10-25,,,6.39,,6.36,6.01,5.87,5.8,5.74,5.76,5.67,5.97,5.75
2000-10-26,,,6.36,,6.36,6.05,5.9,5.83,5.75,5.77,5.69,5.96,5.74
2000-10-27,,,6.35,,6.38,6.11,5.94,5.86,5.79,5.82,5.72,5.96,5.74
2000-10-30,,,6.39,,6.38,6.13,5.97,5.89,5.83,5.84,5.74,5.98,5.76
2000-10-31,,,6.38,,6.36,6.12,5.94,5.87,5.83,5.87,5.77,6.02,5.79
