date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2000-02-01,,,5.71,,5.95,6.3,6.6,6.63,6.68,6.71,6.62,6.66,6.43
2000-02-02,,,5.66,,5.94,6.24,6.63,6.66,6.69,6.71,6.6,6.61,6.32
2000-02-03,,,5.63,,5.86,6.16,6.56,6.56,6.56,6.63,6.49,6.52,6.17
2000-02-04,,,5.67,,5.94,6.19,6.63,6.64,6.64,6.68,6.53,6.54,6.23
2000-02-07,,,5.72,,6.04,6.23,6.68,6.72,6.76,6.8,6.64,6.62,6.34
2000-02-08,,,5.69,,6.02,6.22,6.69,6.74,6.74,6.73,6.59,6.51,6.22
2000-02-09,,,5.66,,5.99,6.2,6.69,6.75,6.77,6.78,6.56,6.6,6.32
2000-02-10,,,5.67,,5.98,6.2,6.67,6.74,6.78,6.87,6.67,6.67,6.35
2000-02-11,,,5.66,,5.98,6.17,6.65,6.73,6.77,6.81,6.63,6.62,6.29
2000-02-14,,,5.68,,6.04,6.19,6.62,6.68,6.72,6.74,6.56,6.55,6.22
2000-02-15,,,5.75,,6.01,6.2,6.66,6.72,6.74,6.76,6.56,6.59,6.26
2000-02-16,,,5.73,,6.0,6.22,6.63,6.7,6.75,6.77,6.56,6.6,6.27
2000-02-17,,,5.74,,6.03,6.28,6.69,6.72,6.76,6.81,6.58,6.55,6.23
2000-02-18,,,5.75,,6.02,6.26,6.66,6.71,6.72,6.72,6.49,6.47,6.16
2000-02-22,,,5.82,,6.03,6.22,6.57,6.62,6.62,6.6,6.36,6.39,6.08
2000-02-23,,,5.82,,6.03,6.27,6.61,6.63,6.66,6.7,6.44,6.45,6.14
2000-02-24,,,5.81,,6.02,6.22,6.52,6.54,6.56,6.61,6.36,6.43,6.13
2000-02-25,,,5.79,,5.99,6.18,6.45,6.48,6.5,6.61,6.36,6.47,6.17
2000-02-28,,,5.8,,6.02,6.21,6.47,6.5,6.53,6.62,6.37,6.47,6.16
2000-02-29,,,5.78,,6.02,6.2,6.53,6.58,6.61,6.67,6.42,6.46,6.15
