date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2000-11-01,,,6.37,,6.35,6.1,5.88,5.82,5.79,5.83,5.74,6.0,5.78
2000-11-02,,,6.37,,6.36,6.09,5.87,5.81,5.78,5.82,5.74,6.01,5.79
2000-11-03,,,6.38,,6.38,6.13,5.94,5.9,5.86,5.91,5.83,6.09,5.86
2000-11-06,,,6.42,,6.4,6.16,5.99,5.93,5.91,5.96,5.87,6.12,5.89
2000-11-07,,,6.42,,6.38,6.16,5.99,5.92,5.84,5.96,5.87,6.12,5.9
2000-11-08,,,6.41,,6.38,6.16,5.99,5.92,5.83,5.95,5.87,6.09,5.89
2000-11-09,,,6.4,,6.37,6.13,5.94,5.87,5.76,5.89,5.82,6.06,5.85
2000-11-10,,,6.37,,6.36,6.11,5.92,5.86,5.76,5.87,5.82,6.07,5.88
2000-11-13,,,6.39,,6.37,6.1,5.9,5.83,5.72,5.84,5.77,6.04,5.85
2000-11-14,,,6.37,,6.36,6.11,5.92,5.82,5.72,5.81,5.76,6.01,5.81
2000-11-15,,,6.38,,6.36,6.1,5.9,5.8,5.69,5.78,5.72,5.97,5.77
2000-11-16,,,6.35,,6.34,6.07,5.87,5.76,5.66,5.74,5.68,5.94,5.75
2000-11-17,,,6.35,,6.33,6.09,5.88,5.78,5.67,5.76,5.71,5.97,5.78
2000-11-20,,,6.36,,6.34,6.07,5.87,5.76,5.65,5.73,5.68,5.96,5.76
2000-11-21,,,6.36,,6.33,6.07,5.86,5.76,5.65,5.73,5.67,5.93,5.74
2000-11-22,,,6.36,,6.33,6.1,5.85,5.72,5.6,5.68,5.62,5.87,5.68
2000-11-24,,,6.36,,6.34,6.12,5.86,5.74,5.63,5.7,5.63,5.86,5.67
2000-11-27,,,6.33,,6.34,6.11,5.86,5.74,5.63,5.71,5.64,5.89,5.71
2000-11-28,,,6.28,,6.29,6.05,5.79,5.67,5.57,5.64,5.59,5.86,5.67
2000-11-29,,,6.24,,6.23,5.98,5.69,5.59,5.51,5.6,5.55,5.84,5.66
2000-11-30,,,6.21,,6.18,5.92,5.61,5.52,5.42,5.5,5.48,5.78,5.6
