date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
1995-10-02,,,5.53,,5.64,5.65,5.82,5.89,5.98,6.1,6.15,6.61,6.48
1995-10-03,,,5.51,,5.61,5.63,5.8,5.87,5.96,6.07,6.13,6.57,6.46
1995-10-04,,,5.47,,5.57,5.6,5.75,5.82,5.91,6.04,6.12,6.54,6.44
1995-10-05,,,5.44,,5.57,5.59,5.72,5.8,5.88,6.0,6.06,6.53,6.43
1995-10-06,,,5.47,,5.59,5.59,5.73,5.81,5.89,6.0,6.06,6.51,6.43
1995-10-10,,,5.47,,5.57,5.61,5.74,5.81,5.91,6.0,6.07,6.51,6.43
1995-10-11,,,5.47,,5.57,5.61,5.75,5.82,5.91,6.02,6.09,6.5,6.44
1995-10-12,,,5.46,,5.57,5.61,5.72,5.8,5.88,5.99,6.07,6.48,6.41
1995-10-13,,,5.45,,5.56,5.58,5.67,5.72,5.8,5.88,5.97,6.37,6.3
1995-10-16,,,5.49,,5.58,5.59,5.67,5.73,5.8,5.89,5.97,6.38,6.32
1995-10-17,,,5.43,,5.55,5.57,5.65,5.71,5.8,5.89,5.97,6.36,6.3
1995-10-18,,,5.41,,5.55,5.58,5.67,5.74,5.83,5.92,5.99,6.38,6.32
1995-10-19,,,5.41,,5.55,5.58,5.67,5.73,5.83,5.92,5.98,6.37,6.31
1995-10-20,,,5.43,,5.57,5.62,5.72,5.79,5.9,5.99,6.04,6.42,6.35
1995-10-23,,,5.38,,5.57,5.65,5.76,5.82,5.92,6.01,6.07,6.44,6.38
1995-10-24,,,5.38,,5.56,5.6,5.68,5.76,5.85,5.95,6.02,6.37,6.33
1995-10-25,,,5.39,,5.55,5.56,5.64,5.72,5.8,5.9,6.0,6.37,6.32
1995-10-26,,,5.38,,5.5,5.52,5.61,5.72,5.81,5.93,6.06,6.44,6.38
1995-10-27,,,5.41,,5.53,5.56,5.64,5.73,5.83,5.95,6.05,6.4,6.35
1995-10-30,,,5.47,,5.55,5.55,5.62,5.72,5.82,5.94,6.04,6.41,6.35
1995-10-31,,,5.48,,5.55,5.55,5.61,5.7,5.81,5.92,6.03,6.4,6.34
