date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
1995-07-03,,,5.68,,5.7,5.63,5.79,5.87,5.97,6.16,6.21,6.68,6.63
1995-07-05,,,5.68,,5.69,5.62,5.78,5.84,5.95,6.12,6.19,6.64,6.61
1995-07-06,,,5.53,,5.5,5.43,5.56,5.64,5.75,5.97,6.05,6.53,6.51
1995-07-07,,,5.54,,5.5,5.42,5.54,5.61,5.74,5.94,6.04,6.52,6.52
1995-07-10,,,5.53,,5.53,5.43,5.56,5.63,5.74,5.93,6.04,6.51,6.51
1995-07-11,,,5.56,,5.57,5.47,5.59,5.69,5.8,5.99,6.09,6.57,6.57
1995-07-12,,,5.55,,5.55,5.44,5.59,5.7,5.8,6.0,6.1,6.55,6.55
1995-07-13,,,5.55,,5.55,5.46,5.61,5.7,5.8,6.0,6.09,6.56,6.55
1995-07-14,,,5.59,,5.61,5.53,5.7,5.78,5.89,6.07,6.15,6.61,6.6
1995-07-17,,,5.63,,5.63,5.55,5.77,5.86,5.97,6.15,6.22,6.69,6.67
1995-07-18,,,5.61,,5.63,5.57,5.77,5.88,6.01,6.21,6.25,6.74,6.73
1995-07-19,,,5.58,,5.65,5.6,5.89,5.99,6.15,6.37,6.43,6.9,6.89
1995-07-20,,,5.6,,5.68,5.71,5.91,6.02,6.15,6.37,6.43,6.89,6.87
1995-07-21,,,5.61,,5.7,5.75,5.95,6.11,6.26,6.4,6.53,6.98,6.96
1995-07-24,,,5.61,,5.68,5.75,5.97,6.08,6.2,6.4,6.46,6.91,6.9
1995-07-25,,,5.62,,5.68,5.75,5.94,6.07,6.19,6.37,6.43,6.86,6.84
1995-07-26,,,5.63,,5.68,5.75,5.97,6.1,6.24,6.42,6.48,6.92,6.9
1995-07-27,,,5.58,,5.6,5.66,5.91,6.03,6.18,6.36,6.43,6.86,6.84
1995-07-28,,,5.58,,5.61,5.69,5.92,6.09,6.22,6.4,6.49,6.93,6.91
1995-07-31,,,5.6,,5.63,5.67,5.88,6.02,6.16,6.35,6.45,6.88,6.86
