date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2008-08-01,1.52,,1.66,,1.88,2.25,2.51,2.79,3.23,3.54,3.97,4.61,4.57
2008-08-04,1.61,,1.75,,1.97,2.27,2.53,2.81,3.23,3.55,3.98,4.62,4.58
2008-08-05,1.73,,1.75,,1.97,2.26,2.54,2.83,3.28,3.6,4.04,4.67,4.63
2008-08-06,1.53,,1.64,,1.92,2.26,2.56,2.85,3.3,3.62,4.06,4.71,4.68
2008-08-07,1.53,,1.66,,1.92,2.17,2.43,2.72,3.16,3.48,3.92,4.58,4.56
2008-08-08,1.63,,1.7,,1.95,2.19,2.51,2.8,3.21,3.51,3.94,4.58,4.55
2008-08-11,1.77,,1.87,,2.05,2.27,2.56,2.84,3.27,3.57,3.99,4.64,4.61
2008-08-12,1.73,,1.86,,2.05,2.18,2.45,2.73,3.16,3.47,3.91,4.58,4.55
2008-08-13,1.8,,1.85,,2.0,2.19,2.5,2.77,3.21,3.51,3.94,4.61,4.57
2008-08-14,1.76,,1.89,,2.0,2.14,2.45,2.72,3.15,3.46,3.89,4.55,4.52
2008-08-15,1.73,,1.85,,1.99,2.12,2.4,2.67,3.11,3.42,3.84,4.5,4.47
2008-08-18,1.77,,1.82,,2.03,2.15,2.35,2.62,3.07,3.39,3.82,4.47,4.44
2008-08-19,1.83,,1.8,,1.97,2.11,2.32,2.61,3.07,3.39,3.83,4.5,4.47
2008-08-20,1.74,,1.71,,1.9,2.06,2.25,2.54,3.0,3.34,3.79,4.46,4.43
2008-08-21,1.73,,1.72,,1.95,2.1,2.33,2.62,3.08,3.4,3.84,4.49,4.46
2008-08-22,1.67,,1.7,,1.97,2.17,2.42,2.7,3.14,3.45,3.87,4.5,4.46
2008-08-25,1.66,,1.74,,1.96,2.12,2.33,2.62,3.04,3.36,3.79,4.42,4.4
2008-08-26,1.67,,1.71,,1.95,2.19,2.35,2.64,3.06,3.37,3.79,4.43,4.4
2008-08-27,1.58,,1.67,,1.93,2.16,2.31,2.58,3.02,3.34,3.77,4.41,4.38
2008-08-28,1.63,,1.74,,1.98,2.19,2.37,2.62,3.09,3.42,3.79,4.41,4.38
2008-08-29,1.63,,1.72,,1.97,2.17,2.36,2.6,3.1,3.45,3.83,4.47,4.43
