date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2008-03-03,1.99,,1.7,,1.8,1.74,1.61,1.84,2.48,2.96,3.54,4.37,4.42
2008-03-04,2.01,,1.66,,1.76,1.72,1.65,1.86,2.53,3.02,3.63,4.46,4.52
2008-03-05,1.91,,1.53,,1.75,1.72,1.66,1.91,2.59,3.1,3.7,4.55,4.6
2008-03-06,1.73,,1.39,,1.61,1.59,1.53,1.77,2.5,3.0,3.62,4.52,4.57
2008-03-07,1.65,,1.45,,1.56,1.55,1.53,1.75,2.45,2.94,3.56,4.49,4.55
2008-03-10,1.63,,1.35,,1.45,1.46,1.47,1.67,2.37,2.84,3.46,4.39,4.45
2008-03-11,1.82,,1.48,,1.64,1.67,1.74,1.93,2.61,3.04,3.6,4.48,4.53
2008-03-12,1.68,,1.48,,1.56,1.58,1.63,1.81,2.49,2.93,3.49,4.35,4.4
2008-03-13,1.56,,1.35,,1.5,1.54,1.63,1.84,2.53,2.99,3.56,4.42,4.47
2008-03-14,1.2,,1.18,,1.32,1.37,1.47,1.65,2.37,2.84,3.44,4.3,4.35
2008-03-17,1.16,,1.11,,1.31,1.32,1.35,1.52,2.23,2.71,3.34,4.24,4.29
2008-03-18,0.71,,0.92,,1.32,1.4,1.58,1.74,2.42,2.88,3.48,4.3,4.35
2008-03-19,0.26,,0.61,,1.22,1.33,1.54,1.68,2.36,2.8,3.38,4.2,4.22
2008-03-20,0.37,,0.63,,1.2,1.33,1.59,1.71,2.36,2.78,3.34,4.15,4.17
2008-03-24,0.67,,1.24,,1.6,1.68,1.84,1.99,2.64,3.04,3.56,4.31,4.33
2008-03-25,1.47,,1.29,,1.56,1.64,1.79,1.93,2.61,3.0,3.51,4.29,4.3
2008-03-26,1.36,,1.29,,1.48,1.56,1.71,1.86,2.55,2.96,3.51,4.31,4.33
2008-03-27,1.32,,1.3,,1.49,1.57,1.73,1.88,2.61,3.02,3.56,4.37,4.38
2008-03-28,1.29,,1.33,,1.5,1.56,1.67,1.8,2.51,2.91,3.47,4.32,4.33
2008-03-31,1.22,,1.38,,1.51,1.55,1.62,1.79,2.46,2.88,3.45,4.3,4.3
