date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2008-04-01,1.55,,1.4,,1.53,1.62,1.8,1.94,2.65,3.04,3.57,4.4,4.4
2008-04-02,1.55,,1.41,,1.56,1.67,1.88,2.05,2.72,3.09,3.6,4.4,4.38
2008-04-03,1.56,,1.4,,1.56,1.68,1.91,2.08,2.75,3.11,3.61,4.41,4.4
2008-04-04,1.5,,1.35,,1.53,1.63,1.83,1.98,2.63,2.99,3.5,4.32,4.32
2008-04-07,1.42,,1.45,,1.61,1.72,1.95,2.1,2.75,3.09,3.57,4.37,4.36
2008-04-08,1.34,,1.41,,1.58,1.68,1.87,2.06,2.72,3.08,3.58,4.37,4.37
2008-04-09,1.06,,1.31,,1.51,1.6,1.77,1.95,2.59,2.97,3.49,4.3,4.31
2008-04-10,0.98,,1.27,,1.49,1.61,1.84,2.02,2.66,3.05,3.55,4.33,4.34
2008-04-11,0.9,,1.19,,1.4,1.52,1.76,1.94,2.57,2.97,3.49,4.28,4.3
2008-04-14,0.85,,1.08,,1.41,1.53,1.78,1.97,2.6,3.0,3.53,4.32,4.35
2008-04-15,0.84,,1.1,,1.42,1.56,1.84,2.05,2.68,3.08,3.6,4.38,4.42
2008-04-16,0.86,,1.12,,1.49,1.65,1.98,2.2,2.82,3.21,3.72,4.49,4.54
2008-04-17,0.87,,1.23,,1.58,1.77,2.13,2.31,2.9,3.27,3.75,4.5,4.54
2008-04-18,0.9,,1.35,,1.68,1.85,2.19,2.35,2.95,3.29,3.77,4.52,4.51
2008-04-21,0.9,,1.34,,1.68,1.86,2.2,2.37,2.95,3.28,3.75,4.48,4.48
2008-04-22,0.72,,1.27,,1.64,1.84,2.24,2.43,2.96,3.29,3.74,4.47,4.46
2008-04-23,0.78,,1.26,,1.64,1.83,2.22,2.45,2.98,3.32,3.77,4.49,4.49
2008-04-24,0.81,,1.26,,1.66,1.91,2.41,2.61,3.15,3.44,3.87,4.56,4.56
2008-04-25,0.8,,1.34,,1.73,1.97,2.44,2.64,3.2,3.49,3.91,4.61,4.61
2008-04-28,0.94,,1.43,,1.74,1.95,2.36,2.58,3.14,3.44,3.86,4.57,4.57
2008-04-29,1.28,,1.46,,1.74,1.94,2.35,2.55,3.11,3.42,3.85,4.56,4.55
2008-04-30,1.17,,1.43,,1.64,1.85,2.29,2.49,3.03,3.34,3.77,4.49,4.49
