date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2008-10-01,0.66,,0.85,,1.49,1.72,1.82,2.12,2.87,3.29,3.77,4.33,4.22
2008-10-02,0.21,,0.63,,1.21,1.45,1.62,1.91,2.68,3.13,3.66,4.28,4.16
2008-10-03,0.15,,0.51,,1.14,1.41,1.6,1.86,2.64,3.09,3.63,4.26,4.11
2008-10-06,0.19,,0.54,,1.12,1.23,1.43,1.69,2.45,2.92,3.48,4.12,3.99
2008-10-07,0.39,,0.82,,1.14,1.27,1.47,1.69,2.45,2.91,3.5,4.15,4.01
2008-10-08,0.23,,0.68,,1.07,1.28,1.65,1.88,2.7,3.15,3.72,4.31,4.09
2008-10-09,0.19,,0.6,,1.07,1.33,1.65,1.93,2.79,3.25,3.84,4.41,4.14
2008-10-10,0.07,,0.25,,0.84,1.08,1.62,1.87,2.77,3.27,3.89,4.41,4.15
2008-10-14,0.07,,0.34,,1.07,1.22,1.82,2.06,3.01,3.48,4.08,4.57,4.27
2008-10-15,0.05,,0.22,,0.92,1.14,1.64,1.91,2.9,3.4,4.04,4.57,4.25
2008-10-16,0.12,,0.46,,1.18,1.29,1.61,1.9,2.84,3.33,3.99,4.59,4.25
2008-10-17,0.13,,0.83,,1.25,1.34,1.64,1.9,2.83,3.3,3.98,4.66,4.32
2008-10-20,0.53,,1.24,,1.74,1.69,1.71,2.0,2.82,3.26,3.91,4.6,4.26
2008-10-21,0.71,,1.1,,1.61,1.74,1.58,1.86,2.63,3.08,3.76,4.52,4.2
2008-10-22,0.6,,1.05,,1.53,1.64,1.53,1.79,2.56,3.0,3.65,4.42,4.07
2008-10-23,0.39,,0.98,,1.51,1.61,1.54,1.76,2.57,3.0,3.63,4.34,3.99
2008-10-24,0.33,,0.89,,1.43,1.6,1.57,1.8,2.64,3.09,3.76,4.44,4.11
2008-10-27,0.31,,0.84,,1.36,1.57,1.59,1.83,2.67,3.12,3.79,4.43,4.12
2008-10-28,0.42,,0.77,,1.25,1.53,1.65,1.85,2.75,3.21,3.89,4.51,4.19
2008-10-29,0.41,,0.62,,1.1,1.41,1.58,1.79,2.77,3.24,3.93,4.59,4.26
2008-10-30,0.14,,0.41,,1.0,1.36,1.59,1.82,2.84,3.3,4.0,4.67,4.3
2008-10-31,0.12,,0.46,,0.94,1.34,1.56,1.8,2.8,3.29,4.01,4.74,4.35
