date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2009-05-01,0.06,,0.16,,0.31,0.49,0.92,1.39,2.03,2.72,3.21,4.14,4.09
2009-05-04,0.14,,0.19,,0.33,0.52,0.94,1.4,2.03,2.7,3.19,4.11,4.06
2009-05-05,0.14,,0.19,,0.34,0.53,0.98,1.46,2.05,2.7,3.2,4.11,4.06
2009-05-06,0.14,,0.19,,0.32,0.51,0.96,1.43,2.06,2.7,3.18,4.12,4.09
2009-05-07,0.15,,0.18,,0.32,0.54,1.0,1.46,2.15,2.8,3.29,4.26,4.25
2009-05-08,0.15,,0.19,,0.31,0.55,1.0,1.44,2.15,2.78,3.29,4.25,4.28
2009-05-11,0.16,,0.19,,0.3,0.53,0.92,1.34,2.04,2.67,3.17,4.15,4.18
2009-05-12,0.16,,0.19,,0.3,0.54,0.9,1.34,2.02,2.67,3.17,4.13,4.16
2009-05-13,0.15,,0.17,,0.3,0.52,0.89,1.31,1.98,2.62,3.11,4.06,4.09
2009-05-14,0.1,,0.16,,0.28,0.5,0.87,1.3,1.98,2.62,3.1,4.04,4.06
2009-05-15,0.11,,0.17,,0.29,0.5,0.88,1.3,2.01,2.65,3.14,4.07,4.09
2009-05-18,0.12,,0.19,,0.3,0.5,0.93,1.36,2.09,2.73,3.22,4.16,4.18
2009-05-19,0.14,,0.18,,0.29,0.48,0.91,1.37,2.12,2.76,3.25,4.19,4.21
2009-05-20,0.18,,0.18,,0.28,0.44,0.87,1.31,2.05,2.72,3.19,4.11,4.14
2009-05-21,0.13,,0.19,,0.3,0.45,0.89,1.36,2.16,2.86,3.35,4.27,4.3
2009-05-22,0.13,,0.18,,0.3,0.49,0.92,1.39,2.23,2.96,3.45,4.36,4.38
2009-05-26,0.13,,0.18,,0.3,0.5,0.96,1.45,2.3,3.05,3.5,4.42,4.45
2009-05-27,0.18,,0.17,,0.29,0.49,0.96,1.5,2.43,3.22,3.71,4.58,4.59
2009-05-28,0.14,,0.15,,0.31,0.48,0.97,1.52,2.46,3.22,3.67,4.52,4.54
2009-05-29,0.14,,0.14,,0.3,0.47,0.92,1.42,2.34,3.06,3.47,4.34,4.34
