date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2009-11-02,0.03,,0.06,,0.17,0.38,0.92,1.44,2.33,3.0,3.45,4.22,4.26
2009-11-03,0.04,,0.06,,0.17,0.38,0.92,1.46,2.36,3.05,3.5,4.29,4.34
2009-11-04,0.05,,0.05,,0.16,0.36,0.91,1.46,2.39,3.09,3.57,4.36,4.41
2009-11-05,0.06,,0.04,,0.16,0.36,0.9,1.44,2.35,3.06,3.57,4.36,4.41
2009-11-06,0.06,,0.06,,0.16,0.34,0.86,1.4,2.3,3.02,3.54,4.35,4.4
2009-11-09,0.06,,0.07,,0.17,0.34,0.87,1.4,2.31,3.01,3.52,4.34,4.4
2009-11-10,0.06,,0.07,,0.16,0.33,0.85,1.39,2.31,3.01,3.5,4.36,4.41
2009-11-12,0.06,,0.07,,0.16,0.32,0.82,1.36,2.28,2.98,3.45,4.33,4.41
2009-11-13,0.05,,0.06,,0.17,0.32,0.82,1.34,2.28,2.97,3.43,4.29,4.36
2009-11-16,0.05,,0.07,,0.17,0.31,0.78,1.28,2.19,2.87,3.33,4.18,4.26
2009-11-17,0.05,,0.06,,0.16,0.32,0.78,1.28,2.19,2.87,3.33,4.17,4.26
2009-11-18,0.04,,0.04,,0.15,0.29,0.77,1.27,2.21,2.9,3.36,4.21,4.29
2009-11-19,0.03,,0.02,,0.14,0.27,0.73,1.24,2.18,2.88,3.35,4.19,4.29
2009-11-20,0.04,,0.02,,0.13,0.27,0.75,1.25,2.2,2.9,3.36,4.2,4.3
2009-11-23,0.05,,0.05,,0.14,0.29,0.77,1.28,2.2,2.9,3.37,4.2,4.29
2009-11-24,0.06,,0.05,,0.14,0.28,0.73,1.22,2.15,2.82,3.32,4.16,4.25
2009-11-25,0.07,,0.05,,0.14,0.26,0.73,1.23,2.11,2.78,3.28,4.12,4.23
2009-11-27,0.06,,0.03,,0.14,0.26,0.68,1.15,2.03,2.71,3.21,4.07,4.21
2009-11-30,0.08,,0.06,,0.15,0.27,0.67,1.12,2.01,2.69,3.21,4.07,4.2
