date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2009-10-01,0.03,,0.1,,0.15,0.37,0.87,1.36,2.2,2.82,3.21,3.95,3.97
2009-10-02,0.04,,0.1,,0.15,0.37,0.88,1.38,2.22,2.83,3.24,3.98,4.01
2009-10-05,0.04,,0.08,,0.15,0.36,0.88,1.38,2.21,2.82,3.24,3.98,4.01
2009-10-06,0.05,,0.08,,0.15,0.37,0.91,1.43,2.25,2.85,3.27,4.03,4.07
2009-10-07,0.06,,0.09,,0.14,0.34,0.87,1.35,2.16,2.77,3.21,3.96,3.99
2009-10-08,0.03,,0.06,,0.15,0.35,0.9,1.4,2.22,2.83,3.27,4.05,4.09
2009-10-09,0.04,,0.07,,0.16,0.38,0.98,1.5,2.36,2.98,3.4,4.2,4.22
2009-10-13,0.04,,0.07,,0.15,0.35,0.91,1.42,2.28,2.9,3.34,4.14,4.16
2009-10-14,0.05,,0.07,,0.15,0.35,0.96,1.47,2.36,3.01,3.45,4.26,4.28
2009-10-15,0.06,,0.07,,0.15,0.36,0.97,1.5,2.41,3.05,3.49,4.29,4.31
2009-10-16,0.06,,0.07,,0.17,0.36,0.97,1.49,2.37,2.99,3.43,4.22,4.24
2009-10-19,0.06,,0.08,,0.18,0.38,0.99,1.5,2.36,2.98,3.41,4.19,4.21
2009-10-20,0.05,,0.08,,0.17,0.39,0.95,1.44,2.3,2.93,3.35,4.14,4.16
2009-10-21,0.05,,0.07,,0.17,0.4,1.0,1.51,2.38,3.01,3.42,4.2,4.22
2009-10-22,0.02,,0.06,,0.15,0.38,0.97,1.5,2.39,3.03,3.44,4.22,4.24
2009-10-23,0.02,,0.07,,0.18,0.4,1.04,1.57,2.46,3.1,3.51,4.27,4.29
2009-10-26,0.04,,0.08,,0.18,0.41,1.06,1.61,2.53,3.17,3.59,4.35,4.37
2009-10-27,0.05,,0.08,,0.17,0.39,0.99,1.51,2.41,3.05,3.49,4.26,4.29
2009-10-28,0.04,,0.07,,0.17,0.39,0.95,1.47,2.37,3.01,3.44,4.22,4.25
2009-10-29,0.02,,0.06,,0.17,0.4,0.98,1.52,2.44,3.12,3.53,4.31,4.35
2009-10-30,0.01,,0.05,,0.16,0.37,0.9,1.43,2.31,2.98,3.41,4.19,4.23
