date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2005-12-01,3.99,,3.97,,4.32,4.36,4.45,4.44,4.45,4.47,4.52,4.83,
2005-12-02,4.0,,3.99,,4.31,4.35,4.43,4.43,4.45,4.48,4.52,4.81,
2005-12-05,4.01,,4.04,,4.35,4.39,4.47,4.48,4.5,4.53,4.57,4.85,
2005-12-06,3.84,,4.04,,4.33,4.36,4.42,4.41,4.42,4.44,4.49,4.79,
2005-12-07,3.84,,4.03,,4.32,4.35,4.42,4.42,4.43,4.46,4.52,4.8,
2005-12-08,3.67,,3.94,,4.27,4.3,4.37,4.36,4.36,4.39,4.47,4.75,
2005-12-09,3.62,,3.94,,4.27,4.33,4.43,4.43,4.44,4.47,4.54,4.83,
2005-12-12,3.59,,3.9,,4.34,4.38,4.45,4.45,4.46,4.49,4.56,4.82,
2005-12-13,3.61,,3.91,,4.34,4.37,4.43,4.43,4.44,4.47,4.54,4.81,
2005-12-14,3.61,,3.89,,4.3,4.32,4.37,4.36,4.36,4.38,4.45,4.73,
2005-12-15,3.6,,3.93,,4.31,4.33,4.37,4.37,4.38,4.41,4.47,4.75,
2005-12-16,3.56,,3.93,,4.3,4.32,4.37,4.35,4.36,4.39,4.45,4.72,
2005-12-19,3.56,,3.96,,4.37,4.38,4.38,4.37,4.37,4.39,4.45,4.72,
2005-12-20,3.55,,3.95,,4.37,4.39,4.42,4.41,4.4,4.41,4.47,4.74,
2005-12-21,3.56,,3.98,,4.35,4.38,4.43,4.43,4.42,4.44,4.49,4.75,
2005-12-22,3.55,,3.98,,4.32,4.35,4.4,4.38,4.38,4.39,4.44,4.69,
2005-12-23,3.48,,3.99,,4.32,4.33,4.37,4.34,4.32,4.33,4.38,4.63,
2005-12-27,3.51,,3.98,,4.35,4.35,4.35,4.31,4.3,4.31,4.34,4.58,
2005-12-28,3.57,,3.95,,4.33,4.34,4.37,4.34,4.32,4.34,4.38,4.62,
2005-12-29,3.67,,4.01,,4.34,4.35,4.38,4.35,4.33,4.34,4.37,4.6,
2005-12-30,4.01,,4.08,,4.37,4.38,4.41,4.37,4.35,4.36,4.39,4.61,
