date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2005-06-01,2.79,,2.97,,3.12,3.25,3.5,3.55,3.63,3.74,3.91,4.31,
2005-06-02,2.8,,2.97,,3.13,3.26,3.52,3.56,3.65,3.74,3.89,4.28,
2005-06-03,2.82,,3.01,,3.13,3.28,3.57,3.63,3.73,3.83,3.98,4.34,
2005-06-06,2.83,,3.02,,3.15,3.3,3.59,3.64,3.73,3.82,3.96,4.31,
2005-06-07,2.82,,3.02,,3.14,3.28,3.57,3.62,3.7,3.78,3.92,4.26,
2005-06-08,2.83,,3.02,,3.15,3.3,3.6,3.65,3.73,3.81,3.95,4.29,
2005-06-09,2.81,,2.99,,3.14,3.31,3.64,3.68,3.76,3.84,3.98,4.31,
2005-06-10,2.82,,3.01,,3.14,3.33,3.71,3.75,3.84,3.92,4.05,4.39,
2005-06-13,2.82,,3.03,,3.22,3.38,3.71,3.77,3.87,3.96,4.09,4.44,
2005-06-14,2.78,,3.01,,3.22,3.39,3.71,3.78,3.89,3.99,4.13,4.49,
2005-06-15,2.78,,3.0,,3.22,3.39,3.72,3.79,3.9,3.99,4.12,4.49,
2005-06-16,2.76,,2.98,,3.21,3.38,3.7,3.76,3.87,3.96,4.09,4.45,
2005-06-17,2.79,,2.99,,3.23,3.39,3.72,3.76,3.88,3.97,4.09,4.44,
2005-06-20,2.81,,3.02,,3.26,3.42,3.72,3.78,3.88,3.98,4.11,4.46,
2005-06-21,2.85,,3.02,,3.28,3.42,3.71,3.75,3.84,3.93,4.06,4.4,
2005-06-22,2.84,,3.03,,3.25,3.37,3.62,3.65,3.72,3.81,3.95,4.31,
2005-06-23,2.79,,3.07,,3.27,3.39,3.63,3.66,3.74,3.82,3.96,4.32,
2005-06-24,2.78,,3.09,,3.27,3.38,3.59,3.63,3.69,3.78,3.92,4.28,
2005-06-27,2.85,,3.15,,3.33,3.42,3.6,3.62,3.69,3.77,3.9,4.25,
2005-06-28,2.99,,3.14,,3.35,3.46,3.65,3.68,3.76,3.84,3.97,4.3,
2005-06-29,2.95,,3.13,,3.33,3.44,3.65,3.69,3.77,3.85,3.99,4.33,
2005-06-30,2.99,,3.13,,3.34,3.45,3.66,3.67,3.72,3.8,3.94,4.28,
