date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2005-11-01,3.78,,3.96,,4.25,4.31,4.42,4.44,4.47,4.51,4.58,4.85,
2005-11-02,3.77,,3.94,,4.25,4.31,4.43,4.46,4.5,4.54,4.61,4.88,
2005-11-03,3.81,,3.94,,4.27,4.33,4.47,4.5,4.55,4.59,4.65,4.94,
2005-11-04,3.8,,3.98,,4.27,4.34,4.47,4.5,4.56,4.6,4.66,4.95,
2005-11-07,3.81,,3.96,,4.31,4.36,4.47,4.5,4.55,4.59,4.65,4.93,
2005-11-08,3.88,,3.96,,4.3,4.34,4.43,4.47,4.49,4.52,4.57,4.86,
2005-11-09,3.91,,3.99,,4.32,4.37,4.49,4.53,4.55,4.58,4.64,4.93,
2005-11-10,3.89,,3.97,,4.3,4.34,4.44,4.48,4.49,4.51,4.55,4.85,
2005-11-14,3.93,,4.02,,4.35,4.4,4.5,4.52,4.54,4.57,4.61,4.9,
2005-11-15,4.01,,4.01,,4.34,4.38,4.47,4.5,4.51,4.52,4.56,4.83,
2005-11-16,4.0,,4.0,,4.3,4.34,4.42,4.43,4.43,4.45,4.49,4.77,
2005-11-17,3.98,,4.01,,4.3,4.32,4.37,4.39,4.39,4.42,4.46,4.75,
2005-11-18,3.95,,4.01,,4.31,4.34,4.4,4.41,4.43,4.45,4.5,4.79,
2005-11-21,3.93,,4.0,,4.3,4.33,4.39,4.39,4.39,4.42,4.46,4.76,
2005-11-22,3.94,,3.93,,4.23,4.26,4.32,4.33,4.34,4.37,4.43,4.76,
2005-11-23,3.94,,3.95,,4.29,4.31,4.36,4.36,4.38,4.41,4.47,4.8,
2005-11-25,3.91,,3.95,,4.27,4.29,4.33,4.33,4.34,4.37,4.43,4.76,
2005-11-28,3.94,,3.98,,4.31,4.32,4.33,4.32,4.32,4.35,4.41,4.71,
2005-11-29,3.99,,3.98,,4.32,4.35,4.4,4.4,4.4,4.42,4.48,4.78,
2005-11-30,4.0,,3.95,,4.31,4.34,4.42,4.41,4.42,4.45,4.49,4.81,
