date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
1998-11-02,,,4.54,,4.53,4.33,4.26,4.39,4.39,4.63,4.77,5.49,5.23
1998-11-03,,,4.5,,4.51,4.33,4.25,4.37,4.33,4.63,4.78,5.46,5.22
1998-11-04,,,4.56,,4.59,4.46,4.43,4.53,4.48,4.78,4.83,5.56,5.34
1998-11-05,,,4.58,,4.64,4.53,4.47,4.55,4.48,4.78,4.82,5.55,5.29
1998-11-06,,,4.64,,4.7,4.64,4.59,4.65,4.58,4.92,4.93,5.63,5.37
1998-11-09,,,4.58,,4.66,4.54,4.57,4.63,4.55,4.84,4.88,5.51,5.28
1998-11-10,,,4.54,,4.61,4.53,4.5,4.57,4.5,4.78,4.81,5.48,5.27
1998-11-12,,,4.48,,4.56,4.5,4.47,4.52,4.47,4.74,4.77,5.46,5.25
1998-11-13,,,4.47,,4.54,4.52,4.54,4.56,4.53,4.78,4.82,5.46,5.26
1998-11-16,,,4.52,,4.59,4.55,4.56,4.57,4.55,4.79,4.85,5.47,5.28
1998-11-17,,,4.42,,4.51,4.52,4.58,4.58,4.57,4.8,4.87,5.51,5.3
1998-11-18,,,4.44,,4.51,4.53,4.63,4.61,4.58,4.78,4.85,5.44,5.25
1998-11-19,,,4.46,,4.55,4.55,4.66,4.64,4.63,4.81,4.85,5.45,5.25
1998-11-20,,,4.46,,4.57,4.56,4.66,4.62,4.6,4.77,4.82,5.44,5.22
1998-11-23,,,4.59,,4.62,4.57,4.63,4.61,4.6,4.79,4.84,5.49,5.25
1998-11-24,,,4.62,,4.64,4.6,4.64,4.66,4.63,4.81,4.85,5.47,5.23
1998-11-25,,,4.57,,4.63,4.6,4.66,4.64,4.63,4.81,4.83,5.45,5.19
1998-11-27,,,4.55,,4.61,4.59,4.62,4.63,4.6,4.8,4.81,5.42,5.16
1998-11-30,,,4.57,,4.58,4.53,4.54,4.54,4.51,4.7,4.74,5.33,5.08
