date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
1998-01-02,,,5.32,,5.4,5.46,5.59,5.62,5.63,5.68,5.67,5.94,5.86
1998-01-05,,,5.23,,5.32,5.35,5.47,5.47,5.46,5.52,5.52,5.82,5.74
1998-01-06,,,5.22,,5.3,5.3,5.39,5.42,5.41,5.49,5.49,5.8,5.73
1998-01-07,,,5.23,,5.3,5.31,5.42,5.45,5.45,5.55,5.55,5.88,5.8
1998-01-08,,,5.13,,5.2,5.2,5.31,5.33,5.34,5.46,5.49,5.82,5.75
1998-01-09,,,5.05,,5.11,5.08,5.17,5.2,5.22,5.37,5.4,5.77,5.71
1998-01-12,,,5.12,,5.13,5.13,5.2,5.21,5.24,5.38,5.39,5.76,5.7
1998-01-13,,,5.17,,5.16,5.17,5.25,5.25,5.28,5.42,5.41,5.76,5.71
1998-01-14,,,5.18,,5.17,5.19,5.29,5.3,5.33,5.45,5.45,5.79,5.74
1998-01-15,,,5.13,,5.15,5.19,5.29,5.29,5.34,5.46,5.48,5.81,5.74
1998-01-16,,,5.15,,5.2,5.24,5.35,5.35,5.42,5.53,5.54,5.87,5.81
1998-01-20,,,5.14,,5.2,5.24,5.37,5.36,5.45,5.56,5.57,5.89,5.83
1998-01-21,,,5.13,,5.21,5.22,5.33,5.34,5.41,5.52,5.54,5.87,5.81
1998-01-22,,,5.13,,5.2,5.18,5.3,5.31,5.39,5.53,5.56,5.91,5.85
1998-01-23,,,5.17,,5.26,5.25,5.42,5.44,5.53,5.67,5.7,6.04,5.98
1998-01-26,,,5.22,,5.23,5.25,5.39,5.42,5.49,5.61,5.63,5.96,5.9
1998-01-27,,,5.24,,5.3,5.32,5.46,5.5,5.57,5.68,5.7,6.02,5.95
1998-01-28,,,5.23,,5.3,5.33,5.46,5.5,5.54,5.67,5.69,6.02,5.94
1998-01-29,,,5.2,,5.23,5.24,5.36,5.39,5.43,5.55,5.58,5.92,5.85
1998-01-30,,,5.19,,5.24,5.24,5.32,5.35,5.39,5.51,5.53,5.88,5.82
